"","V1","V2","V3"
"1",0.764102564102564,NA,NA
"2",0.862222222222222,1,NA
"3",0.977777777777778,0.977777777777778,NA
"4",0.719721944721945,NA,NA
"5",0.8,1,NA
"6",0.760877192982456,NA,NA
"7",0.863888888888889,NA,NA
"8",0.712121212121212,NA,NA
"9",0.712975912975913,NA,NA
"10",0.755555555555556,NA,NA
