"","V1","V2","V3"
"1",0.925,0.5,0
"2",0.95,0.575,0
"3",0.925,0.9,0
"4",0.95,0.425,0
"5",0.975,0.65,0
"6",0.9,0.6,0
"7",0.925,0.5,0
"8",0.975,0.575,0
"9",0.975,0.475,0
"10",0.975,0.425,0
