"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.0796993773455168,0.145198875656641,0.0934234500641894,0.104881630743772,0.0961562736247957,0.0917034262912576,0.094443143676801,0.0563512513646384
"15",0.110348861342572,0.107681774396708,0.138326000420961,0.106895313154488,0.120464603320883,0.116206643047416,0.118516067621631,0.0722016491137029
"20",0.139681003409194,0.120113676366535,0.140028099430579,0.122745956265495,0.132834583725724,0.15510858158277,0.163865780459872,0.0775314363076143
"25",0.176525157506105,0.0761758003874838,0.17070726961205,0.128322655789647,0.163758322886944,0.15777448019374,0.166249120052746,0.0881305054448846
"30",0.18047113253608,0.0834205028769489,0.151013239359027,0.126559284795448,0.144619207372243,0.171801452988504,0.156221361004712,0.0983752076687772
"35",0.187952256002176,0.0779773596485798,0.16718187251555,0.121390003615493,0.171648029454774,0.188772511309441,0.186403624087784,0.112791718155553
"40",0.222324992910889,0.0541478998100963,0.178675550317521,0.114888495707017,0.162303450366502,0.165203929713205,0.1652955690376,0.112982789064571
