"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.0270840442455714,0.012331447800583,0.0146569803098902,0.0774776010788845,0.0150787922992108,0.0180210904788071,0.0156528020590094,0.0174591599894526
"15",0.0394064566611731,0.00765927703671469,0.0134039328296532,0.0776801662310936,0.0140203421777817,0.0153306067897167,0.0144772877555978,0.01512837066446
"20",0.0441820107245446,0.00720061032146792,0.0121921734293449,0.0822100729808975,0.0128687817586264,0.0127712269246381,0.0156466214936637,0.0161747953440615
"25",0.0444741614472892,0.00479363251534099,0.0149915762011988,0.0802530258217972,0.0132481477613404,0.0118789864340057,0.014751027124506,0.0182682682786401
"30",0.0746798695274929,0.00507212700841624,0.0130086817279716,0.0750846356292461,0.0125704275650475,0.0109267035472475,0.0136468397272027,0.0175410112651588
"35",0.0683103303015754,0.00457387603563786,0.0161734067694316,0.0741310206736157,0.0135732377842699,0.0117365241383351,0.0120312480680246,0.0154541655866157
"40",0.0854429243697725,0.00419822762459269,0.0164332686451898,0.0711100538207655,0.011921740080891,0.00952547045456413,0.0107014736358718,0.0173139008591367
