"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.397224396438267,NA,0.591384464344157,NA,0.550582270229141,0.504939214173842,0.488880738064995,0.408679809639491
"15",0.306987720653142,NA,0.51166851939512,NA,0.510508773430738,0.483719666999949,0.463223826846624,0.318078704574364
"20",0.250706771879381,NA,0.444882764841691,NA,0.467137418512519,0.450885492770333,0.429841261672936,0.262620046979511
"25",0.215717750466281,NA,NA,NA,NA,NA,NA,0.221337650433684
"30",0.170595392252066,NA,0.338018631909583,NA,0.350208275330023,NA,0.37489341221441,0.188405735311766
"35",0.158010673127316,NA,NA,NA,NA,NA,NA,0.168468834880811
"40",0.147182698044022,NA,NA,NA,NA,NA,NA,0.15088614373277
