"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.86501475177305,0.914889574468085,0.92335219858156,0.789060283687943,0.916937730496454,0.906320567375887,0.903045106382979,0.869380921985816
"15",0.866836170212766,0.938904893617021,0.936296879432624,0.836692765957447,0.935844822695035,0.931212624113475,0.928419929078014,0.870093475177305
"20",0.86903829787234,0.953801843971631,0.942330780141844,0.857439219858156,0.945178510638298,0.944937021276596,0.941079078014184,0.871621134751773
"25",0.872840496453901,0.961091347517731,0.945576170212766,0.879033758865248,0.95300170212766,0.951988794326241,0.949006666666667,0.869859007092199
"30",0.859214609929078,0.96702609929078,0.949064964539007,0.903451631205674,0.953187872340426,0.957074893617021,0.955210141843972,0.86853304964539
"35",0.872695886524823,0.971363758865248,0.952146595744681,0.915380780141844,0.961887304964539,0.963086312056738,0.96337914893617,0.871084609929078
"40",0.873928510638298,0.974586595744681,0.953831205673759,0.929252127659574,0.964952836879433,0.967854326241135,0.966443404255319,0.87050914893617
