"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0424323417387495,0.0741939522198874,0.0117335990694241,NA,NA,NA,NA,NA,0.0679169315919613,0.0285699970523545
"12.5",0.0549594588193091,0.0683492783346426,0.00693003777025092,NA,NA,NA,NA,NA,0.0743407752948775,0.0180251074650353
"15",0.0593523643346696,0.0645494691926109,0.00244515821101418,NA,NA,NA,NA,NA,0.0807684773270936,0.0281289131264355
"17.5",0.0658337921300008,0.0644837054570305,0.00335406557458978,NA,NA,NA,NA,NA,0.0904900691786969,0.0199795551896424
"20",0.0776804743305387,0.0636736420724292,0.00159503383219323,NA,NA,NA,NA,NA,0.0875015293225464,0.0246282306567902
"22.5",0.0663721795348654,0.0667931897869268,0.00212790005097166,NA,NA,NA,NA,NA,0.120873993915746,0.0268297355970069
"25",0.0688082015613681,0.0714826405358399,0.000945980237487337,NA,NA,NA,NA,NA,0.105107484888549,0.0263951578064654
"27.5",0.0949597149251378,0.0609466723426714,0.00131460410321829,NA,NA,NA,NA,NA,0.0954768361520742,0.0236875634235923
"30",0.0795324829764978,0.0735808437445084,0.00295082213998296,NA,NA,NA,NA,NA,0.116196754439233,0.0260996520412004
"32.5",0.102871963657618,0.0793603882783665,0,NA,NA,NA,NA,NA,0.111330090023963,0.0232010661131306
"35",0.113287431042748,0.0517484716641791,0.000936277876077204,NA,NA,NA,NA,NA,0.117206598162836,0.0328055921603394
"37.5",0.0921331007979354,0.0506842108708972,0,NA,NA,NA,NA,NA,0.118604297417124,0.029379112669464
"40",0.117517243413986,0.0501513269505334,0.00188220810139232,NA,NA,NA,NA,NA,0.139582305866649,0.0253125361648624
