"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.153501913566839,0.284725100496094,0.101318478026504,NA,NA,NA,NA,NA,0.133648870854672,0.103930879885254
"12.5",0.122146098476053,0.281988095136416,0.0823717106678968,NA,NA,NA,NA,NA,0.164983331360385,0.0901508390045843
"15",0.198646811729077,0.295027147572653,0.0730560492780607,NA,NA,NA,NA,NA,0.149855277485619,0.0983703464343138
"17.5",0.169398105416451,0.271343590348787,0.0806295473522953,NA,NA,NA,NA,NA,0.186736213539338,0.101396050691003
"20",0.208489515729211,0.309570764898738,0.0639923037180279,NA,NA,NA,NA,NA,0.171301123332332,0.0931190872064456
"22.5",0.202051207896618,0.319228950232849,0.0577231934677573,NA,NA,NA,NA,NA,0.196674889967835,0.104277279969344
"25",0.209249627900297,0.314450671860911,0.0152145154862546,NA,NA,NA,NA,NA,0.224789991123905,0.136480307223087
"27.5",0.249945835532391,0.287473352028969,0.0809649065457005,NA,NA,NA,NA,NA,0.160131686144389,0.113725896236541
"30",0.269908083652822,0.330964917210109,0.0584710527713192,NA,NA,NA,NA,NA,0.203309094800221,0.133623702076009
"32.5",0.284843852969805,0.279839140642586,0.0313171633402672,NA,NA,NA,NA,NA,0.248998438648837,0.13056612355183
"35",0.262439386292477,0.228714246876401,0.0228217732293819,NA,NA,NA,NA,NA,0.236259000981145,0.145101047802685
"37.5",0.287414745116489,0.290695105019252,0.044135291968957,NA,NA,NA,NA,NA,0.259517121404408,0.131739288674121
"40",0.253107607772691,0.249250459770867,0.0594772669707827,NA,NA,NA,NA,NA,0.261430742356814,0.154895005077846
