"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0347292743717806,0.0490228623363248,0.0118159458605066,NA,NA,NA,NA,NA,0.0563951151721735,0.0252715014283228
"12.5",0.0482462618126084,0.0546959037048124,0.00917009274332422,NA,NA,NA,NA,NA,0.0612421652738554,0.0194918139047578
"15",0.0505595279772946,0.0486210168348732,0.00826127807258401,NA,NA,NA,NA,NA,0.0728282590896867,0.0260780329024176
"17.5",0.0575361097282229,0.05099404253364,0.010239909527953,NA,NA,NA,NA,NA,0.0796175571642857,0.0221986857371552
"20",0.071852212894066,0.0504782187291085,0.00739096455954445,NA,NA,NA,NA,NA,0.0804519120457678,0.0220785209571145
"22.5",0.0588827770659087,0.0534097728062802,0.00720489635925953,NA,NA,NA,NA,NA,0.110765467496338,0.0265844536509061
"25",0.0612224477415739,0.059566026663374,0.00710065029926197,NA,NA,NA,NA,NA,0.0958470314025831,0.0262315792838874
"27.5",0.0877900681024146,0.0520582790821011,0.0082809708152629,NA,NA,NA,NA,NA,0.0888483900807859,0.0228454803091573
"30",0.0734294434868049,0.0644900534101127,0.00748629730783298,NA,NA,NA,NA,NA,0.108582433272912,0.0247631491753127
"32.5",0.096785082205338,0.0717871008411461,0.00686495103764088,NA,NA,NA,NA,NA,0.102997828722792,0.023226296588615
"35",0.104390917705526,0.0470241157395613,0.00603284809125498,NA,NA,NA,NA,NA,0.109316477930858,0.032275497602859
"37.5",0.0844957556269842,0.043490246509999,0.00594954658068457,NA,NA,NA,NA,NA,0.110754199309232,0.0293975335293303
"40",0.111181438720745,0.0457243540691551,0.00569647034096723,NA,NA,NA,NA,NA,0.132395906969185,0.0239430363693091
