"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.75667987127588,0.565455754835045,0.110131402918285,NA,NA,NA,NA,NA,0.778209613861956,0.845381818573533
"12.5",0.754024876482307,0.544847910374226,0.0640550108932462,NA,NA,NA,NA,NA,0.747834839738865,0.856990346970997
"15",0.703443321384498,0.499726972374031,0.0394039294039294,NA,NA,NA,NA,NA,0.754674867616044,0.852143999791059
"17.5",0.714459429459429,0.396167721167721,0.0323776223776224,NA,NA,NA,NA,NA,0.740564990564991,0.852337107337107
"20",0.630806230806231,0.376959429459429,0.0243434343434343,NA,NA,NA,NA,NA,0.703020405520406,0.854050856550857
"22.5",0.64467772967773,0.395123857623858,0.0244107744107744,NA,NA,NA,NA,NA,0.775358345358345,0.852342472342472
"25",0.689112554112554,0.352018999519,0.00277777777777778,NA,NA,NA,NA,NA,0.71284151034151,0.85292328042328
"27.5",0.615102212602213,0.335045695045695,0.0208333333333333,NA,NA,NA,NA,NA,0.703328523328523,0.874165464165464
"30",0.571124338624339,0.334854497354497,0.0188359788359788,NA,NA,NA,NA,NA,0.615846560846561,0.884074074074074
"32.5",0.619748677248677,0.343214285714286,0.00809523809523809,NA,NA,NA,NA,NA,0.72228835978836,0.879126984126984
"35",0.620039682539683,0.293558201058201,0.00416666666666667,NA,NA,NA,NA,NA,0.718928571428571,0.863955026455026
"37.5",0.533690476190476,0.360039682539683,0.0114285714285714,NA,NA,NA,NA,NA,0.65718253968254,0.847539682539683
"40",0.431150793650794,0.264047619047619,0.0150793650793651,NA,NA,NA,NA,NA,0.59515873015873,0.839007936507936
