"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0602554644029734,0.172842977032126,NA,NA,NA,NA,NA,NA,0.0596932187427836,0.0519669919290011
"12.5",0.0951087344175343,0.139714174606719,NA,NA,NA,NA,NA,NA,0.048411671689382,0.0460632822222789
"15",0.148014600384235,NA,NA,NA,NA,NA,NA,NA,0.0548317650482706,0.0458910555699579
"17.5",0.0553885053479567,NA,NA,NA,NA,NA,NA,NA,0.0571338030407552,0.0497075490533716
"20",0.100464321799957,NA,NA,NA,NA,NA,NA,NA,0.0588786819691924,0.0460529497186232
"22.5",0.0738377962674845,NA,NA,NA,NA,NA,NA,NA,0.0424687061210495,0.0407339594435792
"25",0.0569994652246624,NA,NA,NA,NA,NA,NA,NA,0.0364728082658546,0.0449392479051636
"27.5",0.0629977630043734,NA,NA,NA,NA,NA,NA,NA,0.0360140702029176,0.0346907906077695
"30",0.0653330846414452,NA,NA,NA,NA,NA,NA,NA,0.0472808030387297,0.0390231754026797
"32.5",0.070703200660331,NA,NA,NA,NA,NA,NA,NA,0.0370885596491368,0.0449768433963774
"35",0.166677913387811,NA,NA,NA,NA,NA,NA,NA,0.0368647009253945,0.0477471382513397
"37.5",0.0577713824403787,NA,NA,NA,NA,NA,NA,NA,0.0356102770557253,0.0422351002224172
"40",0.0531513056732718,NA,NA,NA,NA,NA,NA,NA,0.035044387421632,0.0314896173029157
