"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.954091816367265,0.978043912175649,0.968063872255489,0.956087824351297,0.976047904191617,0.976047904191617,0.978043912175649,0.952095808383233
"2",0.926147704590818,0.976047904191617,0.954091816367265,0.92814371257485,0.960079840319361,0.976047904191617,0.960079840319361,0.902195608782435
"3",0.966067864271457,0.976047904191617,0.986027944111776,0.828343313373254,0.982035928143713,0.982035928143713,0.982035928143713,0.956087824351297
"4",0.92814371257485,0.970059880239521,0.974051896207585,0.964071856287425,0.972055888223553,0.974051896207585,0.964071856287425,0.914171656686627
"5",0.968063872255489,0.980039920159681,0.978043912175649,0.838323353293413,0.982035928143713,0.974051896207585,0.974051896207585,0.934131736526946
"6",0.970059880239521,0.984031936127745,0.976047904191617,0.984031936127745,0.976047904191617,0.980039920159681,0.978043912175649,0.924151696606786
"7",0.936127744510978,0.976047904191617,0.972055888223553,0.976047904191617,0.972055888223553,0.972055888223553,0.970059880239521,0.926147704590818
"8",0.942115768463074,0.976047904191617,0.974051896207585,0.872255489021956,0.982035928143713,0.982035928143713,0.984031936127745,0.94810379241517
"9",0.918163672654691,0.972055888223553,0.972055888223553,0.860279441117764,0.972055888223553,0.970059880239521,0.972055888223553,0.934131736526946
"10",0.942,0.978,0.98,0.978,0.984,0.982,0.982,0.958
"11",0.942115768463074,0.978043912175649,0.964071856287425,0.884231536926148,0.972055888223553,0.978043912175649,0.976047904191617,0.926147704590818
"12",0.93812375249501,0.974051896207585,0.966067864271457,0.976047904191617,0.970059880239521,0.970059880239521,0.970059880239521,0.930139720558882
"13",0.970059880239521,0.972055888223553,0.978043912175649,0.740518962075848,0.974051896207585,0.976047904191617,0.974051896207585,0.92814371257485
"14",0.962075848303393,0.972055888223553,0.978043912175649,0.812375249500998,0.974051896207585,0.978043912175649,0.972055888223553,0.940119760479042
"15",0.936127744510978,0.972055888223553,0.972055888223553,0.940119760479042,0.978043912175649,0.982035928143713,0.970059880239521,0.93812375249501
"16",0.954091816367265,0.978043912175649,0.972055888223553,0.978043912175649,0.968063872255489,0.974051896207585,0.976047904191617,0.930139720558882
"17",0.958083832335329,0.974051896207585,0.966067864271457,0.954091816367265,0.980039920159681,0.970059880239521,0.978043912175649,0.954091816367265
"18",0.940119760479042,0.972055888223553,0.956087824351297,0.970059880239521,0.966067864271457,0.964071856287425,0.952095808383233,0.916167664670659
"19",0.962075848303393,0.978043912175649,0.978043912175649,0.840319361277445,0.980039920159681,0.982035928143713,0.982035928143713,0.940119760479042
"20",0.940119760479042,0.976047904191617,0.970059880239521,0.976047904191617,0.970059880239521,0.962075848303393,0.958083832335329,0.92814371257485
"21",0.934,0.976,0.97,0.976,0.97,0.97,0.962,0.932
"22",0.944111776447106,0.976047904191617,0.970059880239521,0.972055888223553,0.974051896207585,0.978043912175649,0.976047904191617,0.934131736526946
"23",0.94810379241517,0.976047904191617,0.962075848303393,0.974051896207585,0.968063872255489,0.978043912175649,0.968063872255489,0.926147704590818
"24",0.964071856287425,0.974051896207585,0.966067864271457,0.964071856287425,0.972055888223553,0.976047904191617,0.972055888223553,0.940119760479042
"25",0.924151696606786,0.974051896207585,0.970059880239521,0.972055888223553,0.964071856287425,0.956087824351297,0.976047904191617,0.940119760479042
"26",0.95,0.974,0.964,0.972,0.964,0.968,0.968,0.92
"27",0.924151696606786,0.972055888223553,0.958083832335329,0.972055888223553,0.962075848303393,0.962075848303393,0.966067864271457,0.912175648702595
"28",0.93812375249501,0.976047904191617,0.976047904191617,0.978043912175649,0.978043912175649,0.984031936127745,0.982035928143713,0.954091816367265
"29",0.89,0.968,0.948,0.846,0.964,0.97,0.962,0.932
"30",0.956,0.972,0.962,0.946,0.97,0.974,0.964,0.942
"31",0.942,0.972,0.972,0.894,0.978,0.984,0.982,0.938
"32",0.974051896207585,0.976047904191617,0.986027944111776,0.974051896207585,0.986027944111776,0.986027944111776,0.988023952095808,0.972055888223553
"33",0.954,0.976,0.974,0.976,0.982,0.976,0.978,0.936
"34",0.964,0.984,0.97,0.982,0.986,0.982,0.966,0.952
"35",0.910179640718563,0.974051896207585,0.960079840319361,0.888223552894212,0.962075848303393,0.958083832335329,0.960079840319361,0.912175648702595
"36",0.972055888223553,0.974051896207585,0.984031936127745,0.974051896207585,0.978043912175649,0.984031936127745,0.970059880239521,0.942115768463074
"37",0.952095808383233,0.974051896207585,0.956087824351297,0.974051896207585,0.962075848303393,0.962075848303393,0.960079840319361,0.92814371257485
"38",0.954091816367265,0.982035928143713,0.970059880239521,0.968063872255489,0.968063872255489,0.978043912175649,0.976047904191617,0.942115768463074
"39",0.94,0.978,0.974,0.776,0.978,0.97,0.974,0.938
"40",0.94,0.978,0.97,0.922,0.966,0.98,0.972,0.92
"41",0.924,0.978,0.97,0.978,0.97,0.972,0.96,0.932
"42",0.94810379241517,0.970059880239521,0.972055888223553,0.80439121756487,0.974051896207585,0.972055888223553,0.972055888223553,0.922155688622755
"43",0.940119760479042,0.980039920159681,0.976047904191617,0.980039920159681,0.988023952095808,0.980039920159681,0.978043912175649,0.934131736526946
"44",0.960079840319361,0.976047904191617,0.978043912175649,0.974051896207585,0.974051896207585,0.986027944111776,0.972055888223553,0.926147704590818
"45",0.906187624750499,0.978043912175649,0.960079840319361,0.81437125748503,0.960079840319361,0.964071856287425,0.974051896207585,0.916167664670659
"46",0.932135728542914,0.970059880239521,0.960079840319361,0.812375249500998,0.964071856287425,0.962075848303393,0.964071856287425,0.926147704590818
"47",0.96,0.97,0.966,0.97,0.97,0.974,0.972,0.946
"48",0.966067864271457,0.980039920159681,0.968063872255489,0.986027944111776,0.978043912175649,0.974051896207585,0.972055888223553,0.92814371257485
"49",0.94810379241517,0.974051896207585,0.968063872255489,0.972055888223553,0.968063872255489,0.974051896207585,0.972055888223553,0.932135728542914
"50",0.936127744510978,0.966067864271457,0.960079840319361,0.906187624750499,0.962075848303393,0.956087824351297,0.956087824351297,0.930139720558882
"51",0.954,0.976,0.97,0.898,0.98,0.984,0.982,0.946
"52",0.92814371257485,0.970059880239521,0.954091816367265,0.678642714570858,0.954091816367265,0.970059880239521,0.966067864271457,0.932135728542914
"53",0.948,0.98,0.976,0.816,0.976,0.974,0.982,0.928
"54",0.934131736526946,0.972055888223553,0.964071856287425,0.970059880239521,0.960079840319361,0.940119760479042,0.970059880239521,0.92814371257485
"55",0.974051896207585,0.970059880239521,0.972055888223553,0.900199600798403,0.974051896207585,0.974051896207585,0.966067864271457,0.926147704590818
"56",0.946107784431138,0.976047904191617,0.970059880239521,0.976047904191617,0.970059880239521,0.972055888223553,0.968063872255489,0.94810379241517
"57",0.922,0.974,0.97,0.896,0.976,0.968,0.968,0.936
"58",0.94810379241517,0.974051896207585,0.970059880239521,0.976047904191617,0.982035928143713,0.982035928143713,0.986027944111776,0.930139720558882
