"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.794411177644711,NA,0.792415169660679,NA,NA,NA,NA,0.816367265469062
"2",0.856287425149701,NA,0.770459081836327,NA,NA,NA,NA,0.80439121756487
"3",0.758483033932136,NA,0.758483033932136,NA,NA,NA,NA,0.80439121756487
"4",0.708582834331337,NA,0.730538922155689,NA,NA,NA,NA,0.790419161676647
"5",0.812375249500998,NA,0.818363273453094,NA,NA,NA,NA,0.820359281437126
"6",0.934131736526946,NA,0.912175648702595,NA,NA,NA,NA,0.790419161676647
"7",0.858283433133733,NA,0.840319361277445,NA,NA,NA,NA,0.768463073852295
"8",0.792415169660679,NA,0.774451097804391,NA,NA,NA,NA,0.808383233532934
"9",0.708582834331337,NA,0.746506986027944,NA,NA,NA,NA,0.818363273453094
"10",0.86,NA,0.884,NA,NA,NA,NA,0.822
"11",0.87624750499002,NA,0.850299401197605,NA,NA,NA,NA,0.788423153692615
"12",0.830339321357285,NA,0.82435129740519,NA,NA,NA,NA,0.796407185628742
"13",0.776447105788423,NA,0.788423153692615,NA,NA,NA,NA,0.832335329341317
"14",0.854291417165669,NA,0.840319361277445,NA,NA,NA,NA,0.854291417165669
"15",0.782435129740519,NA,0.770459081836327,NA,NA,NA,NA,0.792415169660679
"16",0.902195608782435,NA,0.896207584830339,NA,NA,NA,NA,0.80439121756487
"17",0.832335329341317,NA,0.840319361277445,NA,NA,NA,NA,0.842315369261477
"18",0.67065868263473,NA,0.736526946107784,NA,NA,NA,NA,0.786427145708583
"19",0.862275449101796,NA,0.848303393213573,NA,NA,NA,NA,0.806387225548902
"20",0.844311377245509,NA,0.838323353293413,NA,NA,NA,NA,0.820359281437126
"21",0.862,NA,0.86,NA,NA,NA,NA,0.82
"22",0.834331337325349,NA,0.848303393213573,NA,NA,NA,NA,0.806387225548902
"23",0.874251497005988,NA,0.868263473053892,NA,NA,NA,NA,0.812375249500998
"24",0.822355289421158,NA,0.836327345309381,NA,NA,NA,NA,0.812375249500998
"25",0.786427145708583,NA,0.794411177644711,NA,NA,NA,NA,0.792415169660679
"26",0.846,NA,0.88,NA,NA,NA,NA,0.81
"27",0.802395209580838,NA,0.830339321357285,NA,NA,NA,NA,0.800399201596806
"28",0.880239520958084,NA,0.848303393213573,NA,NA,NA,NA,0.784431137724551
"29",0.644,NA,0.708,NA,NA,NA,NA,0.83
"30",0.75,NA,0.798,NA,NA,NA,NA,0.816
"31",0.558,NA,0.758,NA,NA,NA,NA,0.818
"32",0.914171656686627,NA,0.912175648702595,NA,NA,NA,NA,0.862275449101796
"33",0.79,NA,0.782,NA,NA,NA,NA,0.774
"34",0.834,NA,0.824,NA,NA,NA,NA,0.816
"35",0.790419161676647,NA,0.820359281437126,NA,NA,NA,NA,0.760479041916168
"36",0.868263473053892,NA,0.878243512974052,NA,NA,NA,NA,0.826347305389222
"37",0.848303393213573,NA,0.836327345309381,NA,NA,NA,NA,0.818363273453094
"38",0.86626746506986,NA,0.858283433133733,NA,NA,NA,NA,0.808383233532934
"39",0.818,NA,0.842,NA,NA,NA,NA,0.808
"40",0.84,NA,0.83,NA,NA,NA,NA,0.792
"41",0.714,NA,0.73,NA,NA,NA,NA,0.808
"42",0.786427145708583,NA,0.736526946107784,NA,NA,NA,NA,0.790419161676647
"43",0.822355289421158,NA,0.816367265469062,NA,NA,NA,NA,0.810379241516966
"44",0.860279441117764,NA,0.836327345309381,NA,NA,NA,NA,0.782435129740519
"45",0.403193612774451,NA,0.518962075848303,NA,NA,NA,NA,0.808383233532934
"46",0.684630738522954,NA,0.754491017964072,NA,NA,NA,NA,0.830339321357285
"47",0.494,NA,0.868,NA,NA,NA,NA,0.83
"48",0.924151696606786,NA,0.934131736526946,NA,NA,NA,NA,0.800399201596806
"49",0.87624750499002,NA,0.892215568862275,NA,NA,NA,NA,0.802395209580838
"50",0.740518962075848,NA,0.722554890219561,NA,NA,NA,NA,0.796407185628742
"51",0.85,NA,0.854,NA,NA,NA,NA,0.8
"52",0.55688622754491,NA,0.736526946107784,NA,NA,NA,NA,0.806387225548902
"53",0.864,NA,0.854,NA,NA,NA,NA,0.764
"54",0.782435129740519,NA,0.796407185628742,NA,NA,NA,NA,0.822355289421158
"55",0.864271457085828,NA,0.846307385229541,NA,NA,NA,NA,0.816367265469062
"56",0.858283433133733,NA,0.852295409181637,NA,NA,NA,NA,0.82435129740519
"57",0.788,NA,0.794,NA,NA,NA,NA,0.836
"58",0.834331337325349,NA,0.844311377245509,NA,NA,NA,NA,0.782435129740519
"59",0.800399201596806,NA,0.862275449101796,NA,NA,NA,NA,0.812375249500998
"60",0.788423153692615,NA,0.80439121756487,NA,NA,NA,NA,0.808383233532934
"61",0.734530938123752,NA,0.826347305389222,NA,NA,NA,NA,0.786427145708583
"62",0.934131736526946,NA,0.944111776447106,NA,NA,NA,NA,0.794411177644711
"63",0.760479041916168,NA,0.774451097804391,NA,NA,NA,NA,0.802395209580838
"64",0.906,NA,0.842,NA,NA,NA,NA,0.81
"65",0.772455089820359,NA,0.796407185628742,NA,NA,NA,NA,0.81437125748503
"66",0.902195608782435,NA,0.904191616766467,NA,NA,NA,NA,0.812375249500998
"67",0.894211576846307,NA,0.80439121756487,NA,NA,NA,NA,0.822355289421158
"68",0.776,NA,0.782,NA,NA,NA,NA,0.844
"69",0.830339321357285,NA,0.858283433133733,NA,NA,NA,NA,0.822355289421158
"70",0.87624750499002,NA,0.798403193612774,NA,NA,NA,NA,0.838323353293413
"71",0.88622754491018,NA,0.890219560878243,NA,NA,NA,NA,0.778443113772455
"72",0.916167664670659,NA,0.916167664670659,NA,NA,NA,NA,0.816367265469062
"73",0.894211576846307,NA,0.842315369261477,NA,NA,NA,NA,0.810379241516966
"74",0.7624750499002,NA,0.734530938123752,NA,NA,NA,NA,0.836327345309381
"75",0.754491017964072,NA,0.758483033932136,NA,NA,NA,NA,0.818363273453094
"76",0.908,NA,0.912,NA,NA,NA,NA,0.84
"77",0.716,NA,0.762,NA,NA,NA,NA,0.794
"78",0.816367265469062,NA,0.848303393213573,NA,NA,NA,NA,0.828343313373254
"79",0.774451097804391,NA,0.780439121756487,NA,NA,NA,NA,0.796407185628742
"80",0.678642714570858,NA,0.790419161676647,NA,NA,NA,NA,0.816367265469062
"81",0.518,NA,0.876,NA,NA,NA,NA,0.82
"82",0.844311377245509,NA,0.864271457085828,NA,NA,NA,NA,0.81437125748503
"83",0.884,NA,0.892,NA,NA,NA,NA,0.816
"84",0.806387225548902,NA,0.810379241516966,NA,NA,NA,NA,0.80439121756487
"85",0.397205588822355,NA,0.870259481037924,NA,NA,NA,NA,0.800399201596806
"86",0.816367265469062,NA,0.806387225548902,NA,NA,NA,NA,0.794411177644711
"87",0.822355289421158,NA,0.864271457085828,NA,NA,NA,NA,0.816367265469062
"88",0.688,NA,0.72,NA,NA,NA,NA,0.818
"89",0.710578842315369,NA,0.70059880239521,NA,NA,NA,NA,0.798403193612774
"90",0.888,NA,0.876,NA,NA,NA,NA,0.816
"91",0.746506986027944,NA,0.778443113772455,NA,NA,NA,NA,0.82435129740519
"92",0.684630738522954,NA,0.826347305389222,NA,NA,NA,NA,0.81437125748503
"93",0.698602794411178,NA,0.724550898203593,NA,NA,NA,NA,0.776447105788423
"94",0.818363273453094,NA,0.80439121756487,NA,NA,NA,NA,0.818363273453094
"95",0.838323353293413,NA,0.836327345309381,NA,NA,NA,NA,0.81437125748503
"96",0.780439121756487,NA,0.744510978043912,NA,NA,NA,NA,0.806387225548902
"97",0.852295409181637,NA,0.86626746506986,NA,NA,NA,NA,0.820359281437126
"98",0.822355289421158,NA,0.822355289421158,NA,NA,NA,NA,0.834331337325349
"99",0.676,NA,0.872,NA,NA,NA,NA,0.792
"100",0.820359281437126,NA,0.812375249500998,NA,NA,NA,NA,0.838323353293413
