"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.294848715072569,NA,0.288223531543941,NA,NA,NA,NA,0.304933936819618
"15",0.212426895535904,NA,0.207818625291935,NA,NA,NA,NA,0.228386205463293
"20",0.175785477023216,NA,0.168776432150926,NA,NA,NA,NA,0.182917628616325
"25",0.138436889097485,NA,0.13429865317305,NA,NA,NA,NA,0.152881808987458
"30",0.115217339430181,NA,0.113741094576942,NA,NA,NA,NA,0.130596243225094
"35",0.103950934272644,NA,0.105452958133199,NA,NA,NA,NA,0.113896626309292
"40",0.0851300544930668,NA,0.0874418927453605,NA,NA,NA,NA,0.103104594171234
