"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.0389327353286731,NA,0.0385924360492234,NA,NA,NA,NA,0.0328903358476067
"15",0.0322206681597412,NA,0.0317440086406622,NA,NA,NA,NA,0.0283992127781135
"20",0.0411013459439713,NA,0.0374874514987213,NA,NA,NA,NA,0.0248294745297555
"25",0.0334526465540115,NA,0.0297162593273811,NA,NA,NA,NA,0.0276217962678677
"30",0.0305894371463358,NA,0.0304143968356233,NA,NA,NA,NA,0.0270043981764148
"35",0.0327501212589101,NA,0.030696671870671,NA,NA,NA,NA,0.02184578870385
"40",0.0301840767791959,NA,0.0289972541194174,NA,NA,NA,NA,0.0201271328665355
