"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.0401610975540861,NA,0.0393946375967798,NA,NA,NA,NA,0.0327520631115963
"15",0.06527838984648,NA,0.0489298473663336,NA,NA,NA,NA,0.0432683906205154
"20",0.0653276047179659,NA,0.0598766580767701,NA,NA,NA,NA,0.0405241229893548
"25",0.0770757391112677,NA,0.0635234901979716,NA,NA,NA,NA,0.0463034904199687
"30",0.085857690882901,NA,0.0787129278408194,NA,NA,NA,NA,0.0472975139912549
"35",0.100280591029827,NA,0.0887071589720941,NA,NA,NA,NA,0.0562659368438313
"40",0.107473725041555,NA,0.112794450219011,NA,NA,NA,NA,0.0531579999560757
