"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0910945715530298,0.220974665414882,0.199548074288042,NA,NA,NA,NA,NA,0.0597086232674137,0.0740149684872081
"12.5",0.100426248211312,0.238973466241339,0.188955008106317,NA,NA,NA,NA,NA,0.0595651061277839,0.0664336213765324
"15",0.105482958301816,0.242616923527484,0.125736333560034,NA,NA,NA,NA,NA,0.0772903496110486,0.0645876280631678
"17.5",0.171668549312095,0.271211991030558,0.144522311611134,NA,NA,NA,NA,NA,0.104484367416896,0.0931616125468245
"20",0.162756735391199,0.274441904111548,0.0994271167486344,NA,NA,NA,NA,NA,0.0901246305499542,0.0924758205693173
"22.5",0.20147797964021,0.281227624972113,0.0637850238065248,NA,NA,NA,NA,NA,0.0956088643653529,0.0952924945197828
"25",0.184062089437758,0.288400562002038,0.0889532721441421,NA,NA,NA,NA,NA,0.109653949120022,0.110612863864489
"27.5",0.205531775132311,0.277930516948755,0.058733987448709,NA,NA,NA,NA,NA,0.104432760751647,0.0896848201564764
"30",0.264220091760052,0.281601641859406,0.0798246587405873,NA,NA,NA,NA,NA,0.154530642512391,0.128404937735032
"32.5",0.278695458145504,0.291220587670623,0.0529756053168277,NA,NA,NA,NA,NA,0.169559583213702,0.111927453912689
"35",0.269391498557454,0.282925261040869,0.0842453726911217,NA,NA,NA,NA,NA,0.149231891791498,0.123530029043174
"37.5",0.284460811111535,0.309084211308785,0.104968318188429,NA,NA,NA,NA,NA,0.173190977753018,0.117868171876984
"40",0.287117429088472,0.321058166889228,0.0865211569258733,NA,NA,NA,NA,NA,0.171795655072286,0.121122463074242
