"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.566105574479289,0.296092435547133,0.0572123451696745,NA,NA,NA,NA,NA,0.771001039455377,0.671145211804991
"12.5",0.554675474422378,0.284627047616986,0.0441339968511021,NA,NA,NA,NA,NA,0.782603230704624,0.663055191067962
"15",0.494356782922959,0.266618228993229,0.0188665819474643,NA,NA,NA,NA,NA,0.727563720593132,0.66059942182001
"17.5",0.497946636696637,0.251250915750916,0.0244100899100899,NA,NA,NA,NA,NA,0.702417332667333,0.645476273726274
"20",0.471728438228438,0.223553918303918,0.0105555555555556,NA,NA,NA,NA,NA,0.721395437895438,0.673315018315018
"22.5",0.486908369408369,0.215742063492063,0.00417929292929293,NA,NA,NA,NA,NA,0.698121572871573,0.698676046176046
"25",0.437514790764791,0.198681457431457,0.00817857142857143,NA,NA,NA,NA,NA,0.670635281385281,0.669238095238095
"27.5",0.467089826839827,0.20577417027417,0.00348484848484848,NA,NA,NA,NA,NA,0.644212121212121,0.702268037518037
"30",0.408992063492063,0.191734126984127,0.0066468253968254,NA,NA,NA,NA,NA,0.614492063492064,0.706785714285714
"32.5",0.410134920634921,0.16577380952381,0.00285714285714286,NA,NA,NA,NA,NA,0.655301587301587,0.69527380952381
"35",0.377769841269841,0.15831746031746,0.00738095238095238,NA,NA,NA,NA,NA,0.64118253968254,0.662865079365079
"37.5",0.392130952380952,0.16897619047619,0.0118809523809524,NA,NA,NA,NA,NA,0.617178571428571,0.670571428571429
"40",0.409547619047619,0.212214285714286,0.00771428571428571,NA,NA,NA,NA,NA,0.646571428571429,0.682142857142857
