"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.705374527758778,0.480046173515316,0.128010443483446,NA,NA,NA,NA,NA,0.745420772083143,0.775104403599917
"12.5",0.699252181054398,0.459859150116869,0.0875878718664919,NA,NA,NA,NA,NA,0.747474247126153,0.772108517535918
"15",0.661560090838861,0.438681394066779,0.0552633684826985,NA,NA,NA,NA,NA,0.729368259030824,0.770321004909965
"17.5",0.64583136062531,0.401859430634109,0.0589208455966496,NA,NA,NA,NA,NA,0.715177135387436,0.759061905461807
"20",0.634234864599427,0.36799304353787,0.0243691261646335,NA,NA,NA,NA,NA,0.722296691579831,0.775779551630913
"22.5",0.633338559353798,0.352896353363651,0.0110945277223181,NA,NA,NA,NA,NA,0.716897474775785,0.788971382691216
"25",0.603426919663883,0.325045660285366,0.0177590461962549,NA,NA,NA,NA,NA,0.698717122290677,0.771389682801187
"27.5",0.61510539339233,0.34489793392105,0.00834649723175084,NA,NA,NA,NA,NA,0.679386530395751,0.791909846306964
"30",0.547644058757542,0.319030031652853,0.018197996887139,NA,NA,NA,NA,NA,0.665846967496766,0.787658921988994
"32.5",0.541070846153992,0.268080223530699,0.00753000234357825,NA,NA,NA,NA,NA,0.673185388618086,0.783410871481828
"35",0.522403622953262,0.266414168684385,0.0169089877564647,NA,NA,NA,NA,NA,0.672715374271198,0.764047572088111
"37.5",0.524859406177797,0.255180912225856,0.0261602565341954,NA,NA,NA,NA,NA,0.649031956854882,0.767915292040448
"40",0.541083700741416,0.31348992455545,0.0147121538765028,NA,NA,NA,NA,NA,0.675228675164939,0.775983353790182
