"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.346796007016542,0.411560093812032,NA,NA,NA,NA,NA,NA,0.34291535606583,0.364724946274429
"12.5",0.291663711100753,0.299862655185602,NA,NA,NA,NA,NA,NA,0.291585905423722,0.309612865392568
"15",0.249523080693813,NA,NA,NA,NA,NA,NA,NA,0.246590995136589,0.273961915479614
"17.5",0.227391626496039,NA,NA,NA,NA,NA,NA,NA,0.212114729701174,0.238398006040443
"20",0.202273031654657,NA,NA,NA,NA,NA,NA,NA,0.186405643183811,0.221324667118248
"22.5",0.168151260349667,NA,NA,NA,NA,NA,NA,NA,0.155467440137311,0.197014901573986
"25",0.160590349952228,0.173076726856906,NA,NA,NA,NA,NA,NA,0.146329255694008,0.180134618084413
"27.5",0.137469082566954,NA,NA,NA,NA,NA,NA,NA,0.125467640800914,0.166919365178671
"30",0.148667405302348,NA,NA,NA,NA,NA,NA,NA,0.125911751923066,0.156173380790808
"32.5",0.123090270244697,NA,NA,NA,NA,NA,NA,NA,NA,0.150492848921242
"35",NA,NA,NA,NA,NA,NA,NA,NA,0.0923699813198219,0.14143707052376
"37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131018872530585
"40",0.0999322347468547,NA,NA,NA,NA,NA,NA,NA,NA,0.121240354820607
