"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.7639915449778,0.56905665909074,0.0915373650244618,NA,NA,NA,NA,NA,0.740621981026609,0.85370087973426
"12.5",0.725469972594821,0.521382852329615,0.0438916866587145,NA,NA,NA,NA,NA,0.711604247676465,0.844645203452715
"15",0.70672207479483,0.370122155879896,0.0537572362278245,NA,NA,NA,NA,NA,0.691357302570151,0.847829168509509
"17.5",0.672194266174142,0.367616570048459,0.0357163628425238,NA,NA,NA,NA,NA,0.644059118641936,0.844656135574092
"20",0.661990243416714,0.376179544311897,0.0225516591251885,NA,NA,NA,NA,NA,0.644782811959283,0.854695657283893
"22.5",0.653271450771451,0.322841158841159,0.0226666666666667,NA,NA,NA,NA,NA,0.624234432234432,0.832130314130314
"25",0.594882062382062,0.305373792873793,0.0311863691863692,NA,NA,NA,NA,NA,0.581046287046287,0.827433510933511
"27.5",0.61445954045954,0.22058325008325,0.00604040404040404,NA,NA,NA,NA,NA,0.595400377400377,0.819255244755245
"30",0.596127317127317,0.284934287934288,0.00894444444444444,NA,NA,NA,NA,NA,0.597694139194139,0.826301143301143
"32.5",0.554428571428571,0.28980303030303,0.0108888888888889,NA,NA,NA,NA,NA,0.573773448773449,0.834750360750361
"35",0.583069264069264,0.289059884559885,0.0113737373737374,NA,NA,NA,NA,NA,0.549022366522366,0.843712121212121
"37.5",0.556746031746032,0.22168253968254,0.0025,NA,NA,NA,NA,NA,0.54681746031746,0.851071428571429
"40",0.558404761904762,0.265769841269841,0.015515873015873,NA,NA,NA,NA,NA,0.496873015873016,0.842785714285714
