"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0353108591180495,0.0401326137840416,0.0102832355229741,NA,NA,NA,NA,NA,0.0372572617385296,0.0249458930895217
"12.5",0.040855108170586,0.0466843833986305,0.00871659661835599,NA,NA,NA,NA,NA,0.0506290806678875,0.0207998925433533
"15",0.0441964916153977,0.0455464292133886,0.00747542265359865,NA,NA,NA,NA,NA,0.0507376746853351,0.0195352382745658
"17.5",0.0453795280392051,0.0496247513526791,0.00872943556464113,NA,NA,NA,NA,NA,0.0421530466981743,0.0219125236687944
"20",0.0597245105776883,0.0532762056304527,0.00781982607312709,NA,NA,NA,NA,NA,0.105508492182382,0.0193411207670899
"22.5",0.0927873134635119,0.0430883045069955,0.0075334866458932,NA,NA,NA,NA,NA,0.0832243699949632,0.0209931936847069
"25",0.10618939873046,0.0535641630542271,0.00716207443282611,NA,NA,NA,NA,NA,0.0693223571697202,0.022500403834547
"27.5",0.104064383813405,0.0580120579084343,0.00746253372052298,NA,NA,NA,NA,NA,0.0848172855985471,0.0233644178312755
"30",0.0959894844867866,0.0537737959968728,0.00764322836727348,NA,NA,NA,NA,NA,0.0868578137622698,0.0212014596536158
"32.5",0.113547813728072,0.0534435256056094,0.006879587257488,NA,NA,NA,NA,NA,0.116952247461006,0.0205792810674658
"35",0.135924003470001,0.058886307324373,0.00619174307951085,NA,NA,NA,NA,NA,0.117010005619407,0.0260038679571828
"37.5",0.104007162804773,0.0496422183724955,0.00577494003584958,NA,NA,NA,NA,NA,0.115699229900742,0.0245784671942188
"40",0.139435403538146,0.0497324818670553,0.00596034806235272,NA,NA,NA,NA,NA,0.0906127138197608,0.0253382997233955
