"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.833333333333333,0,0,NA,NA,NA,NA,NA,0.5,0.666666666666667
"2",1,0,0,NA,NA,NA,NA,NA,0.9,1
"3",0.571428571428571,0.285714285714286,0,NA,NA,NA,NA,NA,0.571428571428571,0.857142857142857
"4",1,0.888888888888889,0,NA,NA,NA,NA,NA,1,0.777777777777778
"5",0.25,0.375,0,NA,NA,NA,NA,NA,0.875,0.875
"6",0,0,0,NA,NA,NA,NA,NA,0,1
"7",0.8,0.2,0,NA,NA,NA,NA,NA,0.4,0.8
"8",0.714285714285714,0.714285714285714,0,NA,NA,NA,NA,NA,0.714285714285714,1
"9",0.25,0.25,0,NA,NA,NA,NA,NA,0.25,0.75
"10",0.5,0.125,0,NA,NA,NA,NA,NA,0.125,0.875
"11",0.571428571428571,0,0,NA,NA,NA,NA,NA,0.714285714285714,0.571428571428571
"12",0.375,0.25,0,NA,NA,NA,NA,NA,0.25,1
"13",0.8,0.6,0,NA,NA,NA,NA,NA,0.8,0.7
"14",0.875,0.125,0,NA,NA,NA,NA,NA,0.5,0.625
"15",0.285714285714286,0.428571428571429,0,NA,NA,NA,NA,NA,0.428571428571429,0.714285714285714
"16",0.833333333333333,0.666666666666667,0,NA,NA,NA,NA,NA,0.666666666666667,1
"17",0.75,0.5,0,NA,NA,NA,NA,NA,0.375,0.75
"18",0.428571428571429,0.142857142857143,0,NA,NA,NA,NA,NA,0.285714285714286,0.857142857142857
"19",0.571428571428571,0,0,NA,NA,NA,NA,NA,0.571428571428571,1
"20",0.333333333333333,0.166666666666667,0,NA,NA,NA,NA,NA,0.333333333333333,0.666666666666667
"21",0.142857142857143,0.142857142857143,0,NA,NA,NA,NA,NA,0.285714285714286,0.857142857142857
"22",0.5,0.5,0.166666666666667,NA,NA,NA,NA,NA,0.666666666666667,1
"23",0.571428571428571,0.285714285714286,0,NA,NA,NA,NA,NA,0.571428571428571,1
"24",0.8,0.5,0,NA,NA,NA,NA,NA,0.7,0.8
"25",0.166666666666667,0,0,NA,NA,NA,NA,NA,0.333333333333333,0.666666666666667
"26",0.555555555555556,0.333333333333333,0,NA,NA,NA,NA,NA,0.555555555555556,0.777777777777778
"27",0.166666666666667,0.5,0,NA,NA,NA,NA,NA,0.333333333333333,1
"28",0.875,1,0,NA,NA,NA,NA,NA,1,1
"29",0.909090909090909,0.454545454545455,0.0909090909090909,NA,NA,NA,NA,NA,0.818181818181818,0.818181818181818
"30",0.888888888888889,0.777777777777778,0,NA,NA,NA,NA,NA,0.777777777777778,1
"31",0.818181818181818,0.0909090909090909,0,NA,NA,NA,NA,NA,1,0.909090909090909
"32",0.777777777777778,0.333333333333333,0,NA,NA,NA,NA,NA,0.444444444444444,0.888888888888889
"33",0.625,0,0,NA,NA,NA,NA,NA,0.25,0.75
"34",0.857142857142857,0.571428571428571,0,NA,NA,NA,NA,NA,0.571428571428571,0.857142857142857
"35",0.5,0,0,NA,NA,NA,NA,NA,0.75,1
"36",0.7,0.1,0.2,NA,NA,NA,NA,NA,0.6,0.8
"37",0.75,0.625,0,NA,NA,NA,NA,NA,0.625,1
"38",0.428571428571429,0,0,NA,NA,NA,NA,NA,0.428571428571429,0.571428571428571
"39",0,0,0,NA,NA,NA,NA,NA,0.142857142857143,0.714285714285714
"40",0.5,0.166666666666667,0,NA,NA,NA,NA,NA,0.5,1
"41",0.4,0,0,NA,NA,NA,NA,NA,0.4,0.6
"42",0.875,0.875,0,NA,NA,NA,NA,NA,0.625,1
"43",0.777777777777778,0,0,NA,NA,NA,NA,NA,0.888888888888889,0.888888888888889
"44",0.625,0,0,NA,NA,NA,NA,NA,0.625,0.75
"45",0.5,0.5,0,NA,NA,NA,NA,NA,0.5,1
"46",1,0,0,NA,NA,NA,NA,NA,0.875,0.75
"47",0.166666666666667,0.333333333333333,0,NA,NA,NA,NA,NA,0.5,0.833333333333333
"48",0.2,0.2,0,NA,NA,NA,NA,NA,0.2,0.8
"49",0.777777777777778,0.444444444444444,0.111111111111111,NA,NA,NA,NA,NA,1,0.777777777777778
"50",0.555555555555556,0,0,NA,NA,NA,NA,NA,0.222222222222222,0.888888888888889
