"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.118102020061207,0.221331920447765,0.118497642505449,NA,NA,NA,NA,NA,0.124268029326462,0.0777561577091038
"12.5",0.134060766284302,0.250443013585229,0.0779223302291262,NA,NA,NA,NA,NA,0.137904228340218,0.0780460179441719
"15",0.143839179717416,0.25862705061641,0.0808273332140923,NA,NA,NA,NA,NA,0.154309374713195,0.0771861343096073
"17.5",0.163572798017087,0.261931544097538,0.0636102520468031,NA,NA,NA,NA,NA,0.152092654926892,0.0785653346054859
"20",0.199229050463233,0.276198543365011,0.0528791725751278,NA,NA,NA,NA,NA,0.228755588050873,0.0930841437551034
"22.5",0.201959636857957,0.279317025523751,0.0661339258257418,NA,NA,NA,NA,NA,0.212475245218415,0.0991807700752304
"25",0.245986990273343,0.236883861434423,0.0764935496769524,NA,NA,NA,NA,NA,0.233915378900039,0.125079331510657
"27.5",0.23250078822003,0.225814649149991,0.0242376910792045,NA,NA,NA,NA,NA,0.263831850302532,0.13020157417717
"30",0.199800622490692,0.265554623931135,0.0307445710169188,NA,NA,NA,NA,NA,0.207717179748145,0.126004791455604
"32.5",0.274113247746994,0.265194230464394,0.0418602457150909,NA,NA,NA,NA,NA,0.246173757760769,0.132093164060868
"35",0.273006434562064,0.279964863386259,0.0408880563639119,NA,NA,NA,NA,NA,0.254266013165118,0.133473490106886
"37.5",0.272472451695893,0.229948796720663,0.0176776695296637,NA,NA,NA,NA,NA,0.232992928176793,0.135605486891694
"40",0.278052130815817,0.286520227646805,0.0562449846478266,NA,NA,NA,NA,NA,0.264387492793062,0.121063822107589
