"gswsvm3" "gswsvm" "svm" "svmdc" "clusterSVM" "smotesvm" "blsmotesvm" "dbsmotesvm" "smotedc" "bayes"
"10" 0.910319223145509 NA NA NA NA NA NA NA 0.877126714807063 0.913053274249724
