"gswsvm3" "gswsvm" "svm" "svmdc" "clusterSVM" "smotesvm" "blsmotesvm" "dbsmotesvm" "smotedc" "bayes"
"10" 0.0933953634194749 NA NA NA NA NA NA NA 0.105798143856032 0.0714793480883634
