"gswsvm3" "gswsvm" "svm" "svmdc" "clusterSVM" "smotesvm" "blsmotesvm" "dbsmotesvm" "smotedc" "bayes"
"10" 0.563157894736842 0.449342105263158 0.255921052631579 0.665131578947368 0.168421052631579 0.371052631578947 NA NA 0.410526315789474 0.616447368421053
