"gswsvm3" "gswsvm" "svm" "svmdc" "clusterSVM" "smotesvm" "blsmotesvm" "dbsmotesvm" "smotedc" "bayes"
"10" 0.00377139488595997 0.0272763294406375 0.00392289998898276 0.0461549474565835 0.0622685973423639 0.00207237337349018 NA NA 0.00991817335145578 0.0115847294847063
