"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",0.905,0.91,0.98,NA,NA,NA,NA,NA,0.825,0.86
"2",0.83,0.9,0.965,NA,NA,NA,NA,NA,0.8,0.8
"3",0.850746268656716,0.970149253731343,0.970149253731343,NA,NA,NA,NA,NA,0.736318407960199,0.791044776119403
"4",0.830845771144279,0.805970149253731,0.965174129353234,NA,NA,NA,NA,NA,0.82089552238806,0.855721393034826
"5",0.91044776119403,0.900497512437811,0.970149253731343,NA,NA,NA,NA,NA,0.91044776119403,0.810945273631841
"6",0.980099502487562,0.975124378109453,0.980099502487562,NA,NA,NA,NA,NA,0.935323383084577,0.845771144278607
"7",0.880597014925373,0.91044776119403,0.980099502487562,NA,NA,NA,NA,NA,0.751243781094527,0.830845771144279
"8",0.77,0.89,0.975,NA,NA,NA,NA,NA,0.77,0.825
"9",0.900497512437811,0.860696517412935,0.970149253731343,NA,NA,NA,NA,NA,0.577114427860697,0.860696517412935
"10",0.830845771144279,0.960199004975124,0.970149253731343,NA,NA,NA,NA,NA,0.800995024875622,0.840796019900497
"11",0.945273631840796,0.945273631840796,0.970149253731343,NA,NA,NA,NA,NA,0.348258706467662,0.835820895522388
"12",0.800995024875622,0.82089552238806,0.970149253731343,NA,NA,NA,NA,NA,0.73134328358209,0.81592039800995
"13",0.796019900497512,0.900497512437811,0.960199004975124,NA,NA,NA,NA,NA,0.82089552238806,0.835820895522388
"14",0.656716417910448,0.940298507462687,0.970149253731343,NA,NA,NA,NA,NA,0.82089552238806,0.845771144278607
"15",0.915422885572139,0.925373134328358,0.975124378109453,NA,NA,NA,NA,NA,0.90547263681592,0.850746268656716
"16",0.85,0.89,0.97,NA,NA,NA,NA,NA,0.775,0.8
"17",0.850746268656716,0.81592039800995,0.965174129353234,NA,NA,NA,NA,NA,0.82089552238806,0.800995024875622
"18",0.840796019900497,0.855721393034826,0.970149253731343,NA,NA,NA,NA,NA,0.845771144278607,0.845771144278607
"19",0.860696517412935,0.935323383084577,0.975124378109453,NA,NA,NA,NA,NA,0.597014925373134,0.800995024875622
"20",0.915422885572139,0.925373134328358,0.975124378109453,NA,NA,NA,NA,NA,0.915422885572139,0.840796019900497
"21",0.845,0.84,0.975,NA,NA,NA,NA,NA,0.825,0.815
"22",0.930348258706468,0.945273631840796,0.975124378109453,NA,NA,NA,NA,NA,0.786069651741294,0.840796019900497
"23",0.885572139303483,0.920398009950249,0.970149253731343,NA,NA,NA,NA,NA,0.915422885572139,0.82089552238806
"24",0.665,0.77,0.945,NA,NA,NA,NA,NA,0.445,0.825
"25",0.90547263681592,0.915422885572139,0.975124378109453,NA,NA,NA,NA,NA,0.915422885572139,0.845771144278607
"26",0.716417910447761,0.945273631840796,0.915422885572139,NA,NA,NA,NA,NA,0.786069651741294,0.81592039800995
"27",0.830845771144279,0.930348258706468,0.975124378109453,NA,NA,NA,NA,NA,0.791044776119403,0.810945273631841
"28",0.890547263681592,0.855721393034826,0.970149253731343,NA,NA,NA,NA,NA,0.626865671641791,0.81592039800995
"29",0.45,0.945,0.96,NA,NA,NA,NA,NA,0.75,0.83
"30",0.736318407960199,0.875621890547264,0.960199004975124,NA,NA,NA,NA,NA,0.746268656716418,0.850746268656716
"31",0.462686567164179,0.746268656716418,0.960199004975124,NA,NA,NA,NA,NA,0.796019900497512,0.875621890547264
"32",0.751243781094527,0.930348258706468,0.965174129353234,NA,NA,NA,NA,NA,0.741293532338308,0.81592039800995
"33",0.870646766169154,0.975124378109453,0.970149253731343,NA,NA,NA,NA,NA,0.781094527363184,0.791044776119403
"34",0.830845771144279,0.830845771144279,0.975124378109453,NA,NA,NA,NA,NA,0.696517412935323,0.791044776119403
"35",0.915422885572139,0.980099502487562,0.980099502487562,NA,NA,NA,NA,NA,0.472636815920398,0.870646766169154
"36",0.830845771144279,0.82089552238806,0.960199004975124,NA,NA,NA,NA,NA,0.741293532338308,0.840796019900497
"37",0.865671641791045,0.895522388059702,0.965174129353234,NA,NA,NA,NA,NA,0.865671641791045,0.855721393034826
"38",0.915422885572139,0.945273631840796,0.970149253731343,NA,NA,NA,NA,NA,0.870646766169154,0.870646766169154
"39",0.791044776119403,0.810945273631841,0.975124378109453,NA,NA,NA,NA,NA,0.805970149253731,0.805970149253731
"40",0.875621890547264,0.945273631840796,0.975124378109453,NA,NA,NA,NA,NA,0.930348258706468,0.82089552238806
"41",0.890547263681592,0.930348258706468,0.980099502487562,NA,NA,NA,NA,NA,0.890547263681592,0.855721393034826
"42",0.691542288557214,0.965174129353234,0.970149253731343,NA,NA,NA,NA,NA,0.796019900497512,0.830845771144279
"43",0.195,0.93,0.97,NA,NA,NA,NA,NA,0.635,0.83
"44",0.81592039800995,0.805970149253731,0.965174129353234,NA,NA,NA,NA,NA,0.860696517412935,0.805970149253731
"45",0.223880597014925,0.875621890547264,0.970149253731343,NA,NA,NA,NA,NA,0.502487562189055,0.845771144278607
"46",0.810945273631841,0.920398009950249,0.970149253731343,NA,NA,NA,NA,NA,0.835820895522388,0.840796019900497
"47",0.686567164179104,0.945273631840796,0.975124378109453,NA,NA,NA,NA,NA,0.890547263681592,0.855721393034826
"48",0.895522388059702,0.945273631840796,0.980099502487562,NA,NA,NA,NA,NA,0.502487562189055,0.796019900497512
"49",0.830845771144279,0.915422885572139,0.970149253731343,NA,NA,NA,NA,NA,0.840796019900497,0.855721393034826
"50",0.785,0.7,0.965,NA,NA,NA,NA,NA,0.66,0.825
"51",0.825870646766169,0.81592039800995,0.970149253731343,NA,NA,NA,NA,NA,0.741293532338308,0.805970149253731
"52",0.696517412935323,0.970149253731343,0.970149253731343,NA,NA,NA,NA,NA,0.552238805970149,0.835820895522388
"53",0.920398009950249,0.890547263681592,0.980099502487562,NA,NA,NA,NA,NA,0.855721393034826,0.835820895522388
"54",0.885572139303483,0.850746268656716,0.965174129353234,NA,NA,NA,NA,NA,0.860696517412935,0.855721393034826
"55",0.860696517412935,0.835820895522388,0.970149253731343,NA,NA,NA,NA,NA,0.875621890547264,0.870646766169154
