"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0902307090247546,0.069586115476978,0.0121521070859518,NA,NA,NA,NA,NA,0.071331599819125,0.0266777564149184
"12.5",0.0781102451592112,0.0681000754566019,0.00977734142996136,NA,NA,NA,NA,NA,0.0868597436107408,0.0287466823302039
"15",0.100386788429681,0.0663357457544354,0.00494399614825227,NA,NA,NA,NA,NA,0.084865472636434,0.0272354957071771
"17.5",0.0791574728770559,0.0768614396840383,0.00567679082662206,NA,NA,NA,NA,NA,0.0901695067549626,0.0265376391857121
"20",0.0873359755085962,0.0694051815547882,0.00574735553788885,NA,NA,NA,NA,NA,0.091693068471275,0.0233169121154668
"22.5",0.115433375788399,0.0673655748684403,0.00135998949052634,NA,NA,NA,NA,NA,0.0890644410876388,0.0232855673315819
"25",0.103868737480805,0.0656181136166432,0.00182687819969362,NA,NA,NA,NA,NA,0.0902979062658656,0.0250672596824467
"27.5",0.127289219095866,0.0725318028458861,0.00181892694776972,NA,NA,NA,NA,NA,0.1097650752081,0.0287900058506885
"30",0.11110434966585,0.0804131792257259,0.000885298128001408,NA,NA,NA,NA,NA,0.103536022114785,0.0261654178701236
"32.5",0.149968007608434,0.0702872954113044,0.00134694505848354,NA,NA,NA,NA,NA,0.118692748123788,0.0246063110632752
"35",0.144743540914486,0.0725005558438408,0.00195024452943397,NA,NA,NA,NA,NA,0.1205177225204,0.0222639811729559
"37.5",0.154733114465853,0.0649443952392427,0.00691713884476756,NA,NA,NA,NA,NA,0.139155207758844,0.0261392772391592
"40",0.153044559739245,0.0643468201201707,0.00220657483767125,NA,NA,NA,NA,NA,0.124749848134326,0.0263841419109971
