"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0648357833764633,0.143606700253462,0.199548074288042,NA,NA,NA,NA,NA,0.0597086232674137,0.0557418429744606
"12.5",0.0824553208739789,0.207138797697947,0.188955008106317,NA,NA,NA,NA,NA,0.0595651061277839,0.0510302798736604
"15",0.08152928380619,0.228921765256646,0.125736333560034,NA,NA,NA,NA,NA,0.0772903496110486,0.0565393779475676
"17.5",0.146149666470184,0.229194188320415,0.144522311611134,NA,NA,NA,NA,NA,0.104484367416896,0.0826813568058966
"20",0.111922121722304,0.252471235970862,0.0994271167486344,NA,NA,NA,NA,NA,0.0901246305499542,0.0703541066863219
"22.5",0.121117884130792,0.270979786333347,0.0637850238065248,NA,NA,NA,NA,NA,0.0956088643653529,0.0644157344601138
"25",0.122183319096981,0.293224668436161,0.0889532721441421,NA,NA,NA,NA,NA,0.109653949120022,0.0770854917697477
"27.5",0.173731459340248,0.259469358227391,0.058733987448709,NA,NA,NA,NA,NA,0.104432760751647,0.0651725522384742
"30",0.173562739053375,0.29160546742193,0.0798246587405873,NA,NA,NA,NA,NA,0.154530642512391,0.072523846344965
"32.5",0.217596690272457,0.317671540900449,0.0529756053168277,NA,NA,NA,NA,NA,0.169559583213702,0.0906721847192904
"35",0.220571431438522,0.307631624506579,0.0842453726911217,NA,NA,NA,NA,NA,0.149231891791498,0.0818280230400558
"37.5",0.232259243857344,0.315830141040745,0.104968318188429,NA,NA,NA,NA,NA,0.173190977753018,0.0838390771125592
"40",0.227278585753057,0.310720651966072,0.0865211569258733,NA,NA,NA,NA,NA,0.171795655072286,0.0829699683082918
