"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.758349507915803,0.668179494626381,0.128010443483446,NA,NA,NA,NA,NA,0.745420772083143,0.810319570332081
"12.5",0.7529241019055,0.598334774181146,0.0875878718664919,NA,NA,NA,NA,NA,0.747474247126153,0.818231606265853
"15",0.733879675890238,0.559387769290872,0.0552633684826985,NA,NA,NA,NA,NA,0.729368259030824,0.808828189498891
"17.5",0.704752827053621,0.551917465520842,0.0589208455966496,NA,NA,NA,NA,NA,0.715177135387436,0.796504437215826
"20",0.726450711713867,0.525380918049054,0.0243691261646335,NA,NA,NA,NA,NA,0.722296691579831,0.819222362783077
"22.5",0.725915211305301,0.489888164820756,0.0110945277223181,NA,NA,NA,NA,NA,0.716897474775785,0.825936094861923
"25",0.701681540305829,0.449202047936358,0.0177590461962549,NA,NA,NA,NA,NA,0.698717122290677,0.819099939042609
"27.5",0.665197600098444,0.510474116278886,0.00834649723175084,NA,NA,NA,NA,NA,0.679386530395751,0.82869467558154
"30",0.68210831044042,0.457485675412572,0.018197996887139,NA,NA,NA,NA,NA,0.665846967496766,0.835078148784721
"32.5",0.659314441727076,0.475260165168238,0.00753000234357825,NA,NA,NA,NA,NA,0.673185388618086,0.822041175241323
"35",0.63310123249982,0.458515654172231,0.0169089877564647,NA,NA,NA,NA,NA,0.672715374271198,0.820516473014668
"37.5",0.615632043288337,0.445193398998992,0.0261602565341954,NA,NA,NA,NA,NA,0.649031956854882,0.816551436374038
"40",0.641824731575833,0.457750702957922,0.0147121538765028,NA,NA,NA,NA,NA,0.675228675164939,0.824489496275885
