"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.78661815920398,0.84282263681592,0.905231094527363,NA,NA,NA,NA,NA,0.735870149253731,0.826137313432836
"12.5",0.798033333333333,0.857666915422886,0.921786069651741,NA,NA,NA,NA,NA,0.731480597014925,0.8307092039801
"15",0.789094776119403,0.870096019900498,0.933508208955224,NA,NA,NA,NA,NA,0.748263432835821,0.831056965174129
"17.5",0.804343781094527,0.853093781094527,0.942436567164179,NA,NA,NA,NA,NA,0.755118905472637,0.830641791044776
"20",0.805614427860696,0.876322885572139,0.948752985074627,NA,NA,NA,NA,NA,0.749955721393035,0.834551243781094
"22.5",0.797056467661692,0.888829104477612,0.955226368159204,NA,NA,NA,NA,NA,0.75969552238806,0.832160447761194
"25",0.798296517412935,0.894254228855721,0.959164427860697,NA,NA,NA,NA,NA,0.758658955223881,0.832760696517413
"27.5",0.79183184079602,0.889933830845771,0.962003233830846,NA,NA,NA,NA,NA,0.754848507462687,0.83023631840796
"30",0.806560199004975,0.893405472636816,0.96543631840796,NA,NA,NA,NA,NA,0.781565422885572,0.829854228855721
"32.5",0.795758955223881,0.892832835820896,0.96738631840796,NA,NA,NA,NA,NA,0.762908457711443,0.828449751243781
"35",0.801973383084577,0.896775373134328,0.969827611940299,NA,NA,NA,NA,NA,0.756635820895522,0.834237810945274
"37.5",0.800275621890547,0.901651741293532,0.970720149253731,NA,NA,NA,NA,NA,0.754917910447761,0.82909552238806
"40",0.815753233830846,0.904140547263682,0.973357960199005,NA,NA,NA,NA,NA,0.772524626865672,0.83424552238806
