"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0621208300711079,NA,NA,NA,NA,NA,NA,NA,0.082075125605791,0.0534086860453062
"12.5",0.0803736974080292,0.141467909497176,NA,NA,NA,NA,NA,NA,0.0653315813925772,0.0474217607990161
"15",0.121730589836796,NA,NA,NA,NA,NA,NA,NA,0.0663449274640622,0.0412755391073132
"17.5",0.0627039276631094,NA,NA,NA,NA,NA,NA,NA,0.0669920663704219,0.0507305283174923
"20",0.0910109554221131,NA,NA,NA,NA,NA,NA,NA,0.0722802729424516,0.0405108979685097
"22.5",0.0701193847741233,NA,NA,NA,NA,NA,NA,NA,0.0704808088656001,0.0386563911890129
"25",0.0810606663556417,NA,NA,NA,NA,NA,NA,NA,0.0501212331996502,0.0441688284260001
"27.5",0.0698389538799369,NA,NA,NA,NA,NA,NA,NA,0.0560121031530063,0.0363698067929059
"30",0.0686027405971937,NA,NA,NA,NA,NA,NA,NA,0.0742530643884691,0.0364496477107109
"32.5",0.0703725533367864,NA,NA,NA,NA,NA,NA,NA,0.0627337994387874,0.0424948969462674
"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0450030862681801
"37.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0386481842054032
"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0303684627638914
