"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.79847152700552,0.656633322475334,0.249711008888578,NA,NA,NA,NA,NA,0.786548261233447,0.837959746666045
"12.5",0.784256679779418,0.642714348861688,0.161567160572266,NA,NA,NA,NA,NA,0.771310422604077,0.838763839072437
"15",0.755748921578585,0.616442671809629,0.117791062630401,NA,NA,NA,NA,NA,0.769222186159415,0.847335150946513
"17.5",0.758470464605574,0.490959905686223,0.106625347934409,NA,NA,NA,NA,NA,0.748600613409814,0.840486947629818
"20",0.724997718120548,0.481434069863096,0.0677784132832708,NA,NA,NA,NA,NA,0.721637868745646,0.849449259967984
"22.5",0.723082252964673,0.472886663746361,0.0551424605392967,NA,NA,NA,NA,NA,0.705643937545396,0.840844383802547
"25",0.734506970683172,0.516942002613139,0.0557918816697005,NA,NA,NA,NA,NA,0.711938985933713,0.835365634490128
"27.5",0.68630286462452,0.474392353458143,0.0393566864331923,NA,NA,NA,NA,NA,0.683102752592467,0.836712895029255
"30",0.641438055946998,0.42367082187327,0.0397166739636882,NA,NA,NA,NA,NA,0.617733215168713,0.847640253809176
"32.5",0.662282044355085,0.448227774507911,0.029101440123053,NA,NA,NA,NA,NA,0.66446784177073,0.850913020399755
"35",0.659302248942709,0.417388349267998,0.0152360336211427,NA,NA,NA,NA,NA,0.627758170517504,0.842632675826947
"37.5",0.620791174416942,0.430424698919722,0.0165035613701837,NA,NA,NA,NA,NA,0.609725865981271,0.847114189812301
"40",0.593138964145427,0.42297606207994,0.0363398476893579,NA,NA,NA,NA,NA,0.585255261380373,0.838861677674133
