"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.8351,0.860889552238806,0.909793034825871,NA,NA,NA,NA,NA,0.842855721393035,0.838686069651741
"12.5",0.836039800995025,0.87122039800995,0.924161194029851,NA,NA,NA,NA,NA,0.842115422885572,0.839145771144279
"15",0.836143781094527,0.876268656716418,0.935258706467662,NA,NA,NA,NA,NA,0.84411144278607,0.841425373134328
"17.5",0.818718905472637,0.892437810945274,0.942834825870647,NA,NA,NA,NA,NA,0.829491044776119,0.831390049751244
"20",0.838410945273632,0.895328358208955,0.950212935323383,NA,NA,NA,NA,NA,0.835302985074627,0.842476616915423
"22.5",0.834565174129353,0.890966169154229,0.955083084577114,NA,NA,NA,NA,NA,0.829154228855721,0.838748258706468
"25",0.835905970149254,0.899613930348259,0.959274129353234,NA,NA,NA,NA,NA,0.835775621890547,0.839371641791045
"27.5",0.835425373134328,0.900491542288557,0.961853233830846,NA,NA,NA,NA,NA,0.827488059701493,0.835759701492537
"30",0.84610447761194,0.904976616915423,0.964937313432836,NA,NA,NA,NA,NA,0.837512935323383,0.835538805970149
"32.5",0.823894029850746,0.905178606965174,0.967330348258706,NA,NA,NA,NA,NA,0.828355721393035,0.838123880597015
"35",0.823609950248756,0.910773134328358,0.969131343283582,NA,NA,NA,NA,NA,0.831479104477612,0.839455223880597
"37.5",0.826737810945274,0.917231343283582,0.971018905472637,NA,NA,NA,NA,NA,0.833281094527363,0.835270149253731
"40",0.840625870646766,0.923189054726368,0.973306965174129,NA,NA,NA,NA,NA,0.846822885572139,0.831176616915423
