"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.896792331117269,NA,NA,NA,NA,NA,NA,0.893979954634729
"15",0.899430726846372,NA,NA,NA,NA,NA,NA,0.896706834195005
"20",0.90701921503118,NA,NA,NA,NA,NA,NA,0.898454668883557
"25",0.902368033480898,NA,NA,NA,NA,NA,NA,0.896940823344169
"30",0.903835941868899,NA,NA,NA,NA,NA,NA,0.896753362826967
"35",0.900681244962438,NA,NA,NA,NA,NA,NA,0.894502301146047
"40",0.903251166710139,NA,NA,NA,NA,NA,NA,0.895353282551517
