"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.158907030626733,0.160058529935093,NA,NA,NA,NA,NA,NA,0.0384492295783076,0.0739677688541873
"12.5",0.0564310385633444,0.00394738865463607,NA,NA,NA,NA,NA,NA,0.0451390974107527,0.0478298335906659
"15",0.0750877909103711,NA,NA,NA,NA,NA,NA,NA,0.05290715225524,0.0408941591098054
"17.5",0.062580363673382,NA,NA,NA,NA,NA,NA,NA,0.0473803686151139,0.0469960614644577
"20",0.072397823310887,0.0579182334172422,NA,NA,NA,NA,NA,NA,0.0482912362026137,0.0432820146510269
"22.5",0.115456995028223,0.157043041517372,NA,NA,NA,NA,NA,NA,0.0478566706282536,0.0540879791844789
"25",0.0644712522528926,0.0308635116422188,NA,NA,NA,NA,NA,NA,0.0354086932727742,0.0476495070992516
"27.5",0.0691032033655852,NA,NA,NA,NA,NA,NA,NA,0.0426500554001972,0.0304739835226157
"30",0.0693089646298672,NA,NA,NA,NA,NA,NA,NA,0.0652399568626106,0.0500588348085054
"32.5",0.11497314165695,NA,NA,NA,NA,NA,NA,NA,0.0494910162204145,0.0400893422751124
"35",0.0621597646428125,0.0798267461550441,NA,NA,NA,NA,NA,NA,0.0457531459270811,0.0479707072146407
"37.5",0.0793027918228043,0.107097839133667,NA,NA,NA,NA,NA,NA,0.128838892749031,0.0540262276105817
"40",0.0654468059547391,0.193056305521019,NA,NA,NA,NA,NA,NA,0.0378147763631684,0.0412626225612305
