"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0420007659968996,0.0741872824236359,0.221432737636115,NA,NA,NA,NA,NA,0.0765032998817603,0.0378709857556288
"12.5",0.0302460443473433,0.12288460675451,0,NA,NA,NA,NA,NA,0.0483987621965168,0.0181329781403222
"15",0.0636115365145381,0.351032668336129,0.180768948200865,NA,NA,NA,NA,NA,0.0455380793252111,0.0232257943060425
"17.5",0.0599421686913019,0.299243200348054,0,NA,NA,NA,NA,NA,0.0567393579671824,0.0531437334812746
"20",0.134390979764409,0.217971520404384,0.17089087484054,NA,NA,NA,NA,NA,0.036922272300715,0.0624381211617277
"22.5",0.0962294016308699,0.382239178212475,0.134839972492648,NA,NA,NA,NA,NA,0.0775362279804094,0.0581189271871886
"25",0.187741751520747,0.184188999166716,0,NA,NA,NA,NA,NA,0.0634435254551396,0.0483512770886958
"27.5",0.135848848058313,0.287599126722922,0,NA,NA,NA,NA,NA,0.135270932117333,0.037424082713982
"30",0.198129384838426,0.440395144972215,0,NA,NA,NA,NA,NA,0.328014611922294,0.0575675596810617
"32.5",0.150539778260713,0.346018764257858,0,NA,NA,NA,NA,NA,0.336526136877588,0.037624850847209
"35",0.0881712029615475,0.132844279755285,0,NA,NA,NA,NA,NA,0.101602462452603,0.0653149436350391
"37.5",0.346339024626036,0.332721870796144,0,NA,NA,NA,NA,NA,0.137297945991726,0.0521002147879379
"40",0.162364897446674,0.257138091195067,0.237190228957293,NA,NA,NA,NA,NA,0.191540699703705,0.0858325925005818
