"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0565181180321794,0.038516654963618,0.0111263237113487,NA,NA,NA,NA,NA,0.0414305704285554,0.0326782287917266
"12.5",0.033894488535167,0.0294622186228404,0.00819105919018792,NA,NA,NA,NA,NA,0.0373940919255683,0.0253757595461739
"15",0.0591421726790058,0.0437411353715356,0.00709889408083135,NA,NA,NA,NA,NA,0.105970567350213,0.0165539404592711
"17.5",0.0467502884013274,0.0400489787014888,0.00609325806662484,NA,NA,NA,NA,NA,0.0630684098121223,0.0155746028283568
"20",0.129735371247814,0.0505654764070524,0.00903776225103725,NA,NA,NA,NA,NA,0.0446931237442303,0.0268840917136444
"22.5",0.0494518353822455,0.0291374138593957,0.00754514969557365,NA,NA,NA,NA,NA,0.0474074796002849,0.0209310288238434
"25",0.0552888327634151,0.049551839195975,0.00754514969557371,NA,NA,NA,NA,NA,0.115664954602614,0.0242712655077621
"27.5",0.0334482314705903,0.0352848223412879,0.00817496354485325,NA,NA,NA,NA,NA,0.0367957454469664,0.0154949368183059
"30",0.0601071716384509,0.0591868625699466,0.00833733474883259,NA,NA,NA,NA,NA,0.134078923100765,0.0229177256281385
"32.5",0.142494424099621,0.0762665837197548,0.00786674778103882,NA,NA,NA,NA,NA,0.0971835274314007,0.0128276421164324
"35",0.0775040198776848,0.0514877590495764,0.00565980260351497,NA,NA,NA,NA,NA,0.103421621440546,0.0493588267674277
"37.5",0.074210622752365,0.0222333404527397,0.00608869657110629,NA,NA,NA,NA,NA,0.140129854348743,0.0258423687780128
"40",0.0942919322026174,0.0409256654052098,0.00749440605556505,NA,NA,NA,NA,NA,0.0603410868005243,0.0178335448217089
