"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.854517412935323,0.871497512437811,0.915338308457711,NA,NA,NA,NA,NA,0.802786069651741,0.850626865671642
"12.5",0.845273631840796,0.869293532338308,0.922169154228856,NA,NA,NA,NA,NA,0.752462686567164,0.848268656716418
"15",0.826686567164179,0.896373134328358,0.935253731343284,NA,NA,NA,NA,NA,0.708189054726368,0.87352736318408
"17.5",0.832835820895522,0.897512437810945,0.940298507462687,NA,NA,NA,NA,NA,0.797014925373134,0.85273631840796
"20",0.786069651741294,0.897512437810945,0.948258706467662,NA,NA,NA,NA,NA,0.755223880597015,0.844776119402985
"22.5",0.85771144278607,0.877611940298507,0.952238805970149,NA,NA,NA,NA,NA,0.769154228855721,0.851741293532338
"25",0.845771144278607,0.869651741293532,0.957213930348259,NA,NA,NA,NA,NA,0.73134328358209,0.842786069651741
"27.5",0.849751243781095,0.908457711442786,0.959203980099502,NA,NA,NA,NA,NA,0.757213930348259,0.839800995024876
"30",0.82573631840796,0.893407960199005,0.962149253731343,NA,NA,NA,NA,NA,0.780980099502488,0.851592039800995
"32.5",0.757766169154229,0.893358208955224,0.965139303482587,NA,NA,NA,NA,NA,0.774835820895522,0.856577114427861
"35",0.826587064676617,0.899412935323383,0.968129353233831,NA,NA,NA,NA,NA,0.749880597014925,0.836671641791045
"37.5",0.845477611940298,0.935218905472637,0.970094527363184,NA,NA,NA,NA,NA,0.731039800995025,0.856427860696517
"40",0.769383084577114,0.930119402985075,0.972069651741294,NA,NA,NA,NA,NA,0.799348258706468,0.846303482587065
