"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0651567436670591,0.0530682708018535,0,NA,NA,NA,NA,NA,0.0571252584421737,0.032083569342552
"12.5",0.0362421231856509,0.0465305237685459,0,NA,NA,NA,NA,NA,0.0413545209895303,0.0281529425888994
"15",0.0666973590031608,0.0573133164337339,0.00240437416935461,NA,NA,NA,NA,NA,0.118716520124011,0.0176258090197208
"17.5",0.0519412364638843,0.0526532572967479,0.00235375576578926,NA,NA,NA,NA,NA,0.0729807000215325,0.0150379751827037
"20",0.131492337908808,0.0674142467779411,0.0023662094999998,NA,NA,NA,NA,NA,0.0460573602843034,0.0329960712491181
"22.5",0.0491495239056938,0.0304093495093563,0,NA,NA,NA,NA,NA,0.0570343063848404,0.0213938755406037
"25",0.0644989812897852,0.060094467151265,0,NA,NA,NA,NA,NA,0.12804779422306,0.0273022015752498
"27.5",0.038504821487472,0.0421025901482014,0,NA,NA,NA,NA,NA,0.0400289440694665,0.0191247560023734
"30",0.0635813902139673,0.0703822273927047,0,NA,NA,NA,NA,NA,0.150353704249796,0.0223261085301456
"32.5",0.149205323958377,0.0855407456152742,0,NA,NA,NA,NA,NA,0.109318752181982,0.0129007403584073
"35",0.0807403767181556,0.0573874537676508,0,NA,NA,NA,NA,NA,0.10774458359783,0.0511745123954425
"37.5",0.083993204070405,0.0277388122444157,0,NA,NA,NA,NA,NA,0.143141977783073,0.0254179112562102
"40",0.0940080094802376,0.0476965911608913,0.00691567415721582,NA,NA,NA,NA,NA,0.070500778253663,0.0194314623963133
