"","V1","V2","V3"
"1",0.583377793567803,0.295293293897671,0
"2",0.587800633747738,0.188728487072539,0
"3",0.556532360165971,0,0
"4",0.583135633605224,0.209224340003995,0
"5",0.570624296913254,0.208803890553955,0
"6",0.585636970504912,0.118544080900708,0
"7",0.576641394204867,0.247591982246266,0
"8",0.577520581508936,0.255731494082567,0
"9",0.583081455274141,0.245558337350587,0
"10",0.571140617321498,0,0
