"","V1","V2","V3"
"1",0.758787878787879,NA,NA
"2",0.776864801864802,NA,NA
"3",0.73948717948718,NA,NA
"4",0.871111111111111,NA,NA
"5",0.937777777777778,NA,NA
"6",0.900854700854701,NA,NA
"7",0.833076923076923,NA,NA
"8",0.824242424242424,NA,NA
"9",0.815854700854701,NA,NA
"10",0.772121212121212,NA,NA
