"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.0689804071969677,NA,NA,NA,NA,NA,NA,0.0482318145041451
"15",0.0852375456094589,NA,NA,NA,NA,NA,NA,0.0604501040175471
"20",0.0963909673815171,NA,NA,NA,NA,NA,NA,0.0642628681743729
"25",0.130755230484453,NA,NA,NA,NA,NA,NA,0.0706405459892006
"30",0.123842344012165,NA,NA,NA,NA,NA,NA,0.0729112291594093
"35",0.139980592542243,NA,NA,NA,NA,NA,NA,0.0866886702604655
"40",0.162812643222896,NA,NA,NA,NA,NA,NA,0.0816926253016836
