"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.0338293062810047,NA,NA,NA,NA,NA,NA,0.0252874436011747
"15",0.0440417311559192,NA,NA,NA,NA,NA,NA,0.0315550240637274
"20",0.0479871853764216,NA,NA,NA,NA,NA,NA,0.032100246432764
"25",0.0697566026046154,NA,NA,NA,NA,NA,NA,0.036652392452309
"30",0.0655229579269676,NA,NA,NA,NA,NA,NA,0.038431998465248
"35",0.076578215702224,NA,NA,NA,NA,NA,NA,0.0441767333205192
"40",0.0881897160923571,NA,NA,NA,NA,NA,NA,0.041946466623048
