"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.453098396995164,NA,NA,NA,NA,NA,NA,0.463899034875762
"15",0.362805579873724,NA,NA,NA,NA,NA,NA,0.373779242245325
"20",0.307839810987662,NA,NA,NA,NA,NA,NA,0.31268037625464
"25",0.264813545329451,NA,NA,NA,NA,NA,NA,0.266019550907288
"30",0.224442526353958,NA,NA,NA,NA,NA,NA,0.232652437566494
"35",0.202288331740895,NA,NA,NA,NA,NA,NA,0.201356585434582
"40",0.188591734843603,NA,NA,NA,NA,NA,NA,0.182750464948751
