"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.841916868243767,NA,0.844060128920388,NA,NA,NA,NA,0.873718097402742
"15",0.834379517108252,NA,0.83762905926791,NA,NA,NA,NA,0.873939687449143
"20",0.823992277626383,NA,0.821954158743142,NA,NA,NA,NA,0.873843642991853
"25",0.812221150563222,NA,0.815832610020283,NA,NA,NA,NA,0.872252157871461
"30",0.806121324292809,NA,0.797052124033575,NA,NA,NA,NA,0.870369124224305
"35",0.797099395303278,NA,0.796560780336841,NA,NA,NA,NA,0.867338935672409
"40",0.773115963762453,NA,0.780758426641536,NA,NA,NA,NA,0.870302947766753
