"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.0294968434038056,NA,0.0264822812920459,NA,NA,NA,NA,0.0161436492049274
"15",0.0354480498865905,NA,0.0272388214777171,NA,NA,NA,NA,0.0145351697444228
"20",0.0394572119962013,NA,0.0290871381472335,NA,NA,NA,NA,0.0123870238673317
"25",0.0371066165657275,NA,0.0382368309118088,NA,NA,NA,NA,0.0137621511225651
"30",0.0476744935898262,NA,0.0460863107165935,NA,NA,NA,NA,0.0166082495908555
"35",0.0522699824129621,NA,0.0492675882277535,NA,NA,NA,NA,0.0140156526261832
"40",0.0531321486400953,NA,0.0464252299782013,NA,NA,NA,NA,0.0144393892928689
