"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",0.936344969199179,NA,0.901437371663244,NA,NA,NA,NA,0.88911704312115
"2",0.892561983471074,NA,0.884297520661157,NA,NA,NA,NA,0.849173553719008
"3",0.876796714579055,NA,0.899383983572895,NA,NA,NA,NA,0.84394250513347
"4",0.874226804123711,NA,0.874226804123711,NA,NA,NA,NA,0.849484536082474
"5",0.938144329896907,NA,0.911340206185567,NA,NA,NA,NA,0.878350515463918
"6",0.936863543788187,NA,0.940936863543788,NA,NA,NA,NA,0.883910386965377
"7",0.903688524590164,NA,0.897540983606557,NA,NA,NA,NA,0.850409836065574
"8",0.880903490759754,NA,0.882956878850103,NA,NA,NA,NA,0.882956878850103
"9",0.861855670103093,NA,0.816494845360825,NA,NA,NA,NA,0.830927835051546
"10",0.872427983539095,NA,0.888888888888889,NA,NA,NA,NA,0.849794238683128
"11",0.887295081967213,NA,0.897540983606557,NA,NA,NA,NA,0.860655737704918
"12",0.835390946502058,NA,0.876543209876543,NA,NA,NA,NA,0.868312757201646
"13",0.868312757201646,NA,0.862139917695473,NA,NA,NA,NA,0.843621399176955
"14",0.919254658385093,NA,0.863354037267081,NA,NA,NA,NA,0.87991718426501
"15",0.882716049382716,NA,0.89917695473251,NA,NA,NA,NA,0.866255144032922
"16",0.913934426229508,NA,0.907786885245902,NA,NA,NA,NA,0.883196721311475
"17",0.876796714579055,NA,0.874743326488706,NA,NA,NA,NA,0.88911704312115
"18",0.75,NA,0.677685950413223,NA,NA,NA,NA,0.859504132231405
"19",0.860369609856263,NA,0.864476386036961,NA,NA,NA,NA,0.878850102669405
"20",0.905349794238683,NA,0.905349794238683,NA,NA,NA,NA,0.872427983539095
"21",0.922131147540984,NA,0.909836065573771,NA,NA,NA,NA,0.858606557377049
"22",0.956878850102669,NA,0.903490759753593,NA,NA,NA,NA,0.860369609856263
"23",0.911885245901639,NA,0.934426229508197,NA,NA,NA,NA,0.887295081967213
"24",0.666666666666667,NA,0.874485596707819,NA,NA,NA,NA,0.868312757201646
"25",0.944558521560575,NA,0.897330595482546,NA,NA,NA,NA,0.870636550308008
"26",0.894845360824742,NA,0.884536082474227,NA,NA,NA,NA,0.872164948453608
"27",0.899383983572895,NA,0.903490759753593,NA,NA,NA,NA,0.862422997946612
"28",0.981519507186858,NA,0.897330595482546,NA,NA,NA,NA,0.880903490759754
"29",0.762993762993763,NA,0.866943866943867,NA,NA,NA,NA,0.860706860706861
"30",0.871900826446281,NA,0.894628099173554,NA,NA,NA,NA,0.869834710743802
"31",0.861570247933884,NA,0.855371900826446,NA,NA,NA,NA,0.863636363636364
"32",0.925925925925926,NA,0.917695473251029,NA,NA,NA,NA,0.88477366255144
"33",0.862139917695473,NA,0.866255144032922,NA,NA,NA,NA,0.858024691358025
"34",0.910204081632653,NA,0.93265306122449,NA,NA,NA,NA,0.895918367346939
"35",0.963114754098361,NA,0.92827868852459,NA,NA,NA,NA,0.872950819672131
"36",0.87037037037037,NA,0.911522633744856,NA,NA,NA,NA,0.87037037037037
"37",0.892116182572614,NA,0.885892116182573,NA,NA,NA,NA,0.883817427385892
"38",0.916155419222904,NA,0.916155419222904,NA,NA,NA,NA,0.869120654396728
"39",0.899590163934426,NA,0.766393442622951,NA,NA,NA,NA,0.864754098360656
"40",0.942622950819672,NA,0.922131147540984,NA,NA,NA,NA,0.879098360655738
"41",0.901639344262295,NA,0.920081967213115,NA,NA,NA,NA,0.889344262295082
"42",0.890495867768595,NA,0.87603305785124,NA,NA,NA,NA,0.859504132231405
"43",0.915983606557377,NA,0.92827868852459,NA,NA,NA,NA,0.883196721311475
"44",0.942505133470226,NA,0.940451745379877,NA,NA,NA,NA,0.878850102669405
"45",0.818181818181818,NA,0.816115702479339,NA,NA,NA,NA,0.859504132231405
"46",0.820247933884298,NA,0.865702479338843,NA,NA,NA,NA,0.859504132231405
"47",0.921487603305785,NA,0.935950413223141,NA,NA,NA,NA,0.888429752066116
"48",0.940816326530612,NA,0.957142857142857,NA,NA,NA,NA,0.86530612244898
"49",0.909090909090909,NA,0.923553719008264,NA,NA,NA,NA,0.867768595041322
"50",0.887966804979253,NA,0.858921161825726,NA,NA,NA,NA,0.885892116182573
"51",0.932238193018481,NA,0.928131416837782,NA,NA,NA,NA,0.850102669404518
"52",0.8,NA,0.775257731958763,NA,NA,NA,NA,0.865979381443299
"53",0.907786885245902,NA,0.922131147540984,NA,NA,NA,NA,0.862704918032787
"54",0.84297520661157,NA,0.867768595041322,NA,NA,NA,NA,0.882231404958678
"55",0.782608695652174,NA,0.919254658385093,NA,NA,NA,NA,0.850931677018634
"56",0.878850102669405,NA,0.91170431211499,NA,NA,NA,NA,0.880903490759754
"57",0.849794238683128,NA,0.847736625514403,NA,NA,NA,NA,0.874485596707819
"58",0.887063655030801,NA,0.897330595482546,NA,NA,NA,NA,0.876796714579055
"59",0.849173553719008,NA,0.87603305785124,NA,NA,NA,NA,0.890495867768595
"60",0.813141683778234,NA,0.809034907597536,NA,NA,NA,NA,0.86652977412731
"61",0.769072164948454,NA,0.820618556701031,NA,NA,NA,NA,0.83298969072165
"62",0.859183673469388,NA,0.908163265306122,NA,NA,NA,NA,0.836734693877551
"63",0.837448559670782,NA,0.847736625514403,NA,NA,NA,NA,0.864197530864197
"64",0.917695473251029,NA,0.909465020576132,NA,NA,NA,NA,0.88477366255144
"65",0.867494824016563,NA,0.807453416149068,NA,NA,NA,NA,0.857142857142857
"66",0.917864476386037,NA,0.924024640657084,NA,NA,NA,NA,0.872689938398357
"67",0.89344262295082,NA,0.879098360655738,NA,NA,NA,NA,0.889344262295082
"68",0.794238683127572,NA,0.773662551440329,NA,NA,NA,NA,0.862139917695473
"69",0.909465020576132,NA,0.895061728395062,NA,NA,NA,NA,0.888888888888889
"70",0.893004115226337,NA,0.87037037037037,NA,NA,NA,NA,0.858024691358025
"71",0.910204081632653,NA,0.942857142857143,NA,NA,NA,NA,0.857142857142857
"72",0.940816326530612,NA,0.922448979591837,NA,NA,NA,NA,0.86530612244898
"73",0.868041237113402,NA,0.876288659793814,NA,NA,NA,NA,0.870103092783505
