"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0348433239233028,0.0490257517820131,0.00695496900207099,NA,NA,NA,NA,NA,0.0414151469724848,0.0198567112845096
"12.5",0.0452201448110092,0.0440223365240573,0.00550246507356671,NA,NA,NA,NA,NA,0.0455441369804934,0.0200457536873343
"15",0.0393154384799073,0.0463360026524855,0.00341883339257016,NA,NA,NA,NA,NA,0.0372525234595082,0.015927606965841
"17.5",0.0464842882258607,0.0455063737908965,0.00257067009819045,NA,NA,NA,NA,NA,0.0465025349340754,0.017579841518233
"20",0.0597202311412566,0.0443608539754364,0.00359485363615774,NA,NA,NA,NA,NA,0.0545445488283683,0.0156327856075501
"22.5",0.0541119487696744,0.051380548640801,0.00351706746209278,NA,NA,NA,NA,NA,0.0476036220187735,0.0171289734576433
"25",0.0538094875016326,0.0494753041690535,0.0011130996193584,NA,NA,NA,NA,NA,0.0459947187038274,0.0179715689310602
"27.5",0.0766051905317294,0.0489631620553662,0.00110788084644134,NA,NA,NA,NA,NA,0.0407102507964341,0.0198139825666668
"30",0.0714082300935253,0.0475928053244778,0.00192597669838928,NA,NA,NA,NA,NA,0.0846608249321036,0.0186355935806981
"32.5",0.0899110532209502,0.054942550243218,0.00110082031477067,NA,NA,NA,NA,NA,0.0677723807849082,0.0215291758752336
"35",0.0883360469894272,0.0544414802026374,0.00192832154367519,NA,NA,NA,NA,NA,0.0816840792776744,0.0166127298866664
"37.5",0.0851700277387062,0.0558794142308368,0.00102135754427497,NA,NA,NA,NA,NA,0.0776504234668982,0.0211435242494127
"40",0.0874683752523557,0.048776294535319,0.000761962947523743,NA,NA,NA,NA,NA,0.0966867381739329,0.0185386060577338
