"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0291095708770142,0.111898279759041,0.231688083345002,NA,NA,NA,NA,NA,0.0385244741066604,0.0302238456212796
"12.5",0.0421254573259582,0.0972426826357201,0.229584303480317,NA,NA,NA,NA,NA,0.0484806908805571,0.0333261281791552
"15",0.048811660985678,0.09137195817815,0.225297754278293,NA,NA,NA,NA,NA,0.0492708092989612,0.0339613594495051
"17.5",0.0536237101110995,0.113309476605135,0.195971605157861,NA,NA,NA,NA,NA,0.0558223688946591,0.0303108220211946
"20",0.0634429977433554,0.149294699493074,0.237800067028562,NA,NA,NA,NA,NA,0.0692680841821807,0.0431540824338335
"22.5",0.0707975403537222,0.148806105375894,0.17824936704564,NA,NA,NA,NA,NA,0.0785667697625805,0.0509408347948399
"25",0.0964598065569785,0.215665460066095,0.188185143152893,NA,NA,NA,NA,NA,0.0869415585870683,0.0516274488457234
"27.5",0.0967283128097114,0.206763529798889,0.183584386724909,NA,NA,NA,NA,NA,0.0871813094491824,0.0540608223357913
"30",0.10867468550276,0.227640146367258,0.156651232344534,NA,NA,NA,NA,NA,0.103152815074284,0.0512478455378674
"32.5",0.142399765227705,0.208502823712697,0.165731035064646,NA,NA,NA,NA,NA,0.132782996329128,0.055572308741155
"35",0.104057222741369,0.254742209384145,0.161235406768287,NA,NA,NA,NA,NA,0.19274593748495,0.0561393531236042
"37.5",0.10550942461272,0.250986503123755,0.201254882715979,NA,NA,NA,NA,NA,0.111332407368513,0.058911208393529
"40",0.159497313889092,0.224310945190368,0.146603867241893,NA,NA,NA,NA,NA,0.131130430778555,0.0611716053945746
