"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.839219982060106,0.786950608053951,0.224367807400975,NA,NA,NA,NA,NA,0.83030556980065,0.869896740632181
"12.5",0.833885470681156,0.771199448734769,0.240298391355199,NA,NA,NA,NA,NA,0.824596597776744,0.873343952510487
"15",0.821251258013166,0.772433588510174,0.185893911366385,NA,NA,NA,NA,NA,0.823650625935732,0.873601516866071
"17.5",0.819290096436314,0.755600012613179,0.139543685489411,NA,NA,NA,NA,NA,0.805792806786781,0.870532267450178
"20",0.815063361444903,0.737552677652517,0.200764110411928,NA,NA,NA,NA,NA,0.791844772699417,0.871554392012166
"22.5",0.799766917002491,0.700578736523147,0.124599654726444,NA,NA,NA,NA,NA,0.780974784806898,0.872499037299229
"25",0.774816144709461,0.66269389843844,0.124404801869336,NA,NA,NA,NA,NA,0.778433903475297,0.869093246587052
"27.5",0.785744237525048,0.655475967542385,0.108948768046977,NA,NA,NA,NA,NA,0.775290398394719,0.868053865519235
"30",0.762304186615663,0.620211931482759,0.0829449873675285,NA,NA,NA,NA,NA,0.740582500950661,0.863969288226081
"32.5",0.74740511639921,0.628109333890247,0.0789351048792215,NA,NA,NA,NA,NA,0.758668372715079,0.86644424902555
"35",0.748604942375274,0.578737629156923,0.0795294035112965,NA,NA,NA,NA,NA,0.706332671651379,0.865272198133467
"37.5",0.746741083151203,0.582625116172171,0.135005429291926,NA,NA,NA,NA,NA,0.729486111706335,0.865715198235953
"40",0.708710757035121,0.60334700098678,0.0591087071685173,NA,NA,NA,NA,NA,0.695262038282229,0.867185773588278
