"","V1","V2","V3"
"1",0.773426573426574,NA,NA
"2",0.784242424242424,NA,NA
"3",0.692121212121212,NA,NA
"4",0.783076923076923,NA,NA
"5",0.72964257964258,NA,NA
"6",0.775198135198135,NA,NA
"7",0.740854700854701,NA,NA
"8",0.761864801864802,NA,NA
"9",0.812121212121212,NA,NA
"10",0.701251526251526,NA,NA
