"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.805555555555556,0.861111111111111,0.0833333333333333,0.583333333333333,0.166666666666667,0.777777777777778,0.666666666666667,0.722222222222222,0.833333333333333,0.916666666666667
"12.5",0.827586206896552,0.896551724137931,0.103448275862069,0.551724137931034,0.206896551724138,0.620689655172414,0.551724137931034,0.620689655172414,0.793103448275862,0.931034482758621
"15",0.739130434782609,0.391304347826087,0,0.434782608695652,0,0.521739130434783,0.695652173913043,0.521739130434783,0.739130434782609,0.956521739130435
"17.5",0.8,0.8,0.1,0.5,0.1,0.5,0.6,0.6,0.65,0.9
"20",0.777777777777778,0.555555555555556,0,0.611111111111111,0.0555555555555556,0.555555555555556,0.222222222222222,0.611111111111111,0.666666666666667,0.777777777777778
"22.5",0.625,0.625,0,0.375,0.125,0.3125,0.4375,0.4375,0.625,0.75
"25",0.533333333333333,0.6,0,0.0666666666666667,0,0.333333333333333,0,0.2,0.466666666666667,0.733333333333333
"27.5",0.666666666666667,0.5,0,0.25,0.166666666666667,0.5,0.25,0.0833333333333333,0.666666666666667,0.666666666666667
"30",0.666666666666667,0.583333333333333,0,0.416666666666667,0,0.5,0.416666666666667,0.5,0.583333333333333,0.666666666666667
"32.5",0.545454545454545,0.272727272727273,0,0.272727272727273,0.0909090909090909,0.363636363636364,0.363636363636364,0.363636363636364,0.454545454545455,0.636363636363636
"35",0.5,0.5,0,0.4,0,0.2,0.4,0.4,0.5,0.6
"37.5",0.666666666666667,0.555555555555556,0.222222222222222,0.333333333333333,0,0.333333333333333,0.333333333333333,0.444444444444444,0.666666666666667,0.666666666666667
"40",0.333333333333333,0.222222222222222,0,0.333333333333333,0.111111111111111,0.111111111111111,0.222222222222222,0.222222222222222,0.666666666666667,0.666666666666667
