"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"41" 0.927586206896552 0.920689655172414 1 0.460344827586207 0.977586206896552 0.677586206896552 0.951724137931034 0.96551724137931 0.96551724137931 0.905172413793103 0.913793103448276
"42" 0.92 0.949565217391304 0.991304347826087 0.518260869565217 0.827826086956522 0.775652173913044 0.951304347826087 0.977391304347826 0.942608695652174 0.916521739130435 0.911304347826087
"43" 0.922010398613518 0.934142114384749 0.993067590987868 0.535528596187175 0.97053726169844 0.837088388214905 0.961871750433276 0.968804159445407 0.968804159445407 0.916811091854419 0.918544194107452
"44" 0.889273356401384 0.975778546712803 0.993079584775087 0.493079584775087 0.97923875432526 0.792387543252595 0.942906574394464 0.968858131487889 0.958477508650519 0.847750865051903 0.904844290657439
"45" 0.911458333333333 0.980902777777778 1 0.237847222222222 1 0.555555555555556 0.972222222222222 0.977430555555556 0.949652777777778 0.828125 0.921875
"46" 0.896013864818024 0.906412478336222 1 0.31369150779896 0.776429809358752 0.646447140381282 0.965337954939341 0.961871750433276 0.97053726169844 0.880415944540728 0.904679376083189
"47" 0.871750433275563 0.949740034662045 1 0.185441941074523 0.785095320623917 0.743500866551127 0.946273830155979 0.949740034662045 0.95840554592721 0.897746967071057 0.909878682842288
"48" 0.910652920962199 0.920962199312715 1 0.527491408934708 0.929553264604811 0.721649484536082 0.974226804123711 0.97766323024055 0.97766323024055 0.9553264604811 0.919243986254295
"49" 0.866551126516464 0.95840554592721 1 0.147313691507799 1 0.738301559792028 0.949740034662045 0.965337954939341 0.968804159445407 0.818024263431542 0.922010398613518
"50" 0.930434782608696 0.989565217391304 0.998260869565217 0.43304347826087 0.810434782608696 0.784347826086957 0.96 0.96 0.96695652173913 0.92 0.925217391304348
"51" 0.932409012131716 0.984402079722704 0.998266897746967 0.466204506065858 0.967071057192374 0.824956672443674 0.95840554592721 0.975736568457539 0.974003466204506 0.960138648180243 0.935875216637782
"52" 0.909722222222222 0.914930555555556 0.996527777777778 0.401041666666667 0.967013888888889 0.710069444444444 0.928819444444444 0.96875 0.939236111111111 0.885416666666667 0.904513888888889
"53" 0.950086058519793 0.969018932874355 0.998278829604131 0.349397590361446 0.817555938037866 0.779690189328744 0.943201376936317 0.982788296041308 0.967297762478485 0.881239242685026 0.91394148020654
"54" 0.883275261324042 0.947735191637631 0.998257839721254 0.43205574912892 0.825783972125436 0.785714285714286 0.965156794425087 0.949477351916376 0.952961672473868 0.928571428571429 0.900696864111498
"55" 0.902777777777778 0.96875 1 0.503472222222222 0.954861111111111 0.772569444444444 0.951388888888889 0.972222222222222 0.951388888888889 0.873263888888889 0.918402777777778
"56" 0.93298969072165 0.9553264604811 1 0.5446735395189 0.800687285223368 0.745704467353952 0.963917525773196 0.981099656357388 0.946735395189003 0.857388316151203 0.926116838487973
"57" 0.898954703832753 0.937282229965157 1 0.430313588850174 0.940766550522648 0.895470383275261 0.97212543554007 0.952961672473868 0.952961672473868 0.860627177700348 0.909407665505226
"58" 0.862847222222222 1 1 0.418402777777778 0.904513888888889 0.835069444444444 0.927083333333333 0.956597222222222 0.9375 0.907986111111111 0.909722222222222
"59" 0.888307155322862 0.949389179755672 1 0.518324607329843 0.767888307155323 0.762652705061082 0.951134380453752 0.952879581151832 0.965095986038394 0.902268760907504 0.914485165794066
"60" 0.918544194107452 0.948006932409012 1 0.431542461005199 1 0.850953206239168 0.951473136915078 0.963604852686308 0.97053726169844 0.916811091854419 0.913344887348354
"61" 0.946273830155979 0.934142114384749 1 0.336221837088388 0.909878682842288 0.809358752166378 0.951473136915078 0.975736568457539 0.939341421143847 0.868284228769497 0.922010398613518
"62" 0.911764705882353 0.961937716262976 1 0.704152249134948 0.98961937716263 0.795847750865052 0.958477508650519 0.961937716262976 0.93598615916955 0.875432525951557 0.918685121107266
"63" 0.911149825783972 0.944250871080139 1 0.513937282229965 0.792682926829268 0.853658536585366 0.958188153310105 0.956445993031359 0.933797909407665 0.925087108013937 0.923344947735192
"64" 0.896193771626298 0.916955017301038 1 0.534602076124567 1 0.906574394463668 0.960207612456747 0.968858131487889 0.958477508650519 0.892733564013841 0.91522491349481
"65" 0.906086956521739 0.944347826086957 1 0.532173913043478 1 0.742608695652174 0.939130434782609 0.942608695652174 0.935652173913043 0.947826086956522 0.904347826086957
"66" 0.932758620689655 0.977586206896552 1 0.377586206896552 0.808620689655172 0.796551724137931 0.963793103448276 0.986206896551724 0.986206896551724 0.927586206896552 0.913793103448276
"67" 0.918544194107452 0.934142114384749 1 0.533795493934142 0.889081455805893 0.849220103986135 0.967071057192374 0.963604852686308 0.968804159445407 0.908145580589255 0.911611785095321
"68" 0.88734835355286 0.942807625649913 1 0.192374350086655 1 0.748700173310225 0.977469670710572 0.967071057192374 0.972270363951473 0.844020797227036 0.915077989601387
"69" 0.918825561312608 0.948186528497409 1 0.328151986183074 0.892918825561313 0.652849740932642 0.929188255613126 0.955094991364421 0.967184801381693 0.870466321243523 0.906735751295337
"70" 0.902946273830156 0.948006932409012 0.989601386481802 0.492201039861352 0.868284228769497 0.831889081455806 0.944540727902946 0.975736568457539 0.975736568457539 0.885615251299827 0.904679376083189
"71" 0.924006908462867 0.936096718480138 1 0.267702936096718 1 0.789291882556131 0.934369602763385 0.987910189982729 0.962003454231434 0.892918825561313 0.92573402417962
"72" 0.927461139896373 0.92573402417962 1 0.326424870466321 1 0.77720207253886 0.956822107081174 0.98272884283247 0.939550949913644 0.896373056994819 0.915371329879102
"73" 0.920138888888889 0.909722222222222 0.998263888888889 0.423611111111111 0.878472222222222 0.628472222222222 0.958333333333333 0.954861111111111 0.944444444444444 0.901041666666667 0.913194444444444
"74" 0.935540069686411 0.930313588850174 1 0.430313588850174 0.82404181184669 0.895470383275261 0.949477351916376 0.966898954703833 0.961672473867596 0.888501742160279 0.916376306620209
"75" 0.932758620689655 0.95 1 0.0189655172413793 0.927586206896552 0.768965517241379 0.951724137931034 0.951724137931034 0.960344827586207 0.937931034482759 0.9
"76" 0.893103448275862 0.953448275862069 1 0.439655172413793 0.808620689655172 0.832758620689655 0.951724137931034 0.946551724137931 0.95 0.829310344827586 0.893103448275862
"77" 0.897746967071057 0.94107452339688 0.991334488734835 0.195840554592721 0.944540727902946 0.561525129982669 0.934142114384749 0.97053726169844 0.956672443674177 0.942807625649913 0.918544194107452
"78" 0.91522491349481 0.927335640138408 1 0.408304498269896 0.980968858131488 0.762975778546713 0.953287197231834 0.963667820069204 0.949826989619377 0.908304498269896 0.91522491349481
"79" 0.925476603119584 0.989601386481802 1 1 1 0.779896013864818 0.968804159445407 0.979202772963605 0.968804159445407 0.897746967071057 0.904679376083189
"80" 0.879159369527145 0.968476357267951 0.992994746059545 0.483362521891419 0.819614711033275 0.7215411558669 0.942206654991243 0.956217162872154 0.945709281961471 0.929947460595447 0.915936952714536
"81" 0.89948006932409 0.892547660311958 1 0.436741767764298 0.994800693240901 0.842287694974003 0.949740034662045 0.974003466204506 0.930675909878683 0.866551126516464 0.918544194107452
"82" 0.890625 0.987847222222222 1 0.336805555555556 0.940972222222222 0.819444444444444 0.9375 0.949652777777778 0.958333333333333 0.883680555555556 0.90625
"83" 0.912068965517241 0.943103448275862 0.989655172413793 0 1 0.837931034482759 0.956896551724138 0.968965517241379 0.963793103448276 0.891379310344828 0.906896551724138
"84" 0.917383820998279 0.941480206540448 0.998278829604131 0.0636833046471601 0.824440619621343 0.707401032702238 0.963855421686747 0.974182444061962 0.960413080895009 0.939759036144578 0.905335628227194
"85" 0.917241379310345 0.953448275862069 0.996551724137931 0.458620689655172 1 0.872413793103448 0.962068965517241 0.955172413793103 0.929310344827586 0.905172413793103 0.896551724137931
"86" 0.915077989601387 0.932409012131716 1 0.220103986135182 0.823223570190641 0.658578856152513 0.951473136915078 0.972270363951473 0.977469670710572 0.88734835355286 0.906412478336222
"87" 0.90625 0.932291666666667 0.996527777777778 0.517361111111111 0.847222222222222 0.845486111111111 0.949652777777778 0.960069444444444 0.958333333333333 0.927083333333333 0.913194444444444
"88" 0.934142114384749 0.965337954939341 1 0.492201039861352 0.902946273830156 0.79896013864818 0.963604852686308 0.977469670710572 0.946273830155979 0.894280762564991 0.937608318890815
"89" 0.916955017301038 0.998269896193772 1 0.543252595155709 0.918685121107266 0.813148788927336 0.965397923875433 0.972318339100346 0.958477508650519 0.965397923875433 0.918685121107266
"90" 0.9375 0.935763888888889 0.991319444444444 0.352430555555556 0.921875 0.788194444444444 0.951388888888889 0.973958333333333 0.956597222222222 0.852430555555556 0.920138888888889
"91" 0.898778359511344 0.982547993019197 0.99825479930192 0.324607329842932 0.670157068062827 0.596858638743455 0.965095986038394 0.965095986038394 0.940663176265271 0.897033158813264 0.905759162303665
"92" 0.934142114384749 0.975736568457539 0.994800693240901 0.433275563258232 0.826689774696707 0.873483535528596 0.954939341421144 0.980935875216638 0.968804159445407 0.916811091854419 0.918544194107452
"93" 0.911611785095321 0.951473136915078 1 0.287694974003466 1 0.714038128249567 0.960138648180243 0.982668977469671 0.979202772963605 0.95840554592721 0.916811091854419
"94" 0.921097770154374 0.936535162950257 1 0.161234991423671 1 0.756432246998285 0.974271012006861 0.97770154373928 0.97598627787307 0.86106346483705 0.902229845626072
"95" 0.907056798623064 0.93631669535284 1 0.485370051635112 1 0.674698795180723 0.953528399311532 0.97934595524957 0.95697074010327 0.920826161790017 0.912220309810671
"96" 0.937391304347826 0.939130434782609 1 0.467826086956522 1 0.733913043478261 0.940869565217391 0.970434782608696 0.95304347826087 0.885217391304348 0.914782608695652
"97" 0.911304347826087 0.956521739130435 1 0.474782608695652 1 0.885217391304348 0.954782608695652 0.977391304347826 0.956521739130435 0.904347826086957 0.909565217391304
"98" 0.887152777777778 0.944444444444444 0.998263888888889 0.380208333333333 0.807291666666667 0.821180555555556 0.96875 0.958333333333333 0.970486111111111 0.913194444444444 0.916666666666667
"99" 0.930795847750865 0.939446366782007 0.998269896193772 0.496539792387543 0.818339100346021 0.937716262975779 0.967128027681661 0.982698961937716 0.975778546712803 0.929065743944637 0.932525951557093
"100" 0.901384083044983 0.92560553633218 1 0.00865051903114187 0.896193771626298 0.705882352941177 0.94636678200692 0.948096885813149 0.942906574394464 0.875432525951557 0.891003460207612
