"","V1","V2","V3"
"1",0.868531468531468,NA,NA
"2",0.803174603174603,NA,NA
"3",0.782222222222222,NA,NA
"4",0.868686868686869,NA,NA
"5",0.753073593073593,NA,NA
"6",0.795804195804196,NA,NA
"7",0.65011961722488,NA,NA
"8",0.762998405103668,NA,NA
"9",0.786666666666667,NA,NA
"10",0.618950786056049,NA,NA
