"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.52577491279711,NA,0.63508777874795,NA,0.583098171145451,0.540930137228261,0.535136703727629,0.513820666400166
"15",0.421969999412622,NA,0.557074998060375,NA,0.531816203942998,0.515563184347963,0.493536420911935,0.417008652758782
"20",0.364250129999729,NA,0.490054828388615,NA,0.48710111805035,0.463942685871195,0.452354193741791,0.35074793151429
"25",NA,NA,NA,NA,NA,NA,NA,0.30105228187636
"30",0.255505790333317,NA,0.375275057822877,NA,0.389406867066542,NA,NA,0.257885873361768
"35",NA,NA,NA,NA,NA,NA,NA,0.234617411760059
"40",0.214474213610496,NA,NA,NA,NA,NA,NA,0.207442089856078
