"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.80527681937582,0.242606317056282,0.726500128246049,0.377463134632181,0.772775202600644,0.770762016403398,0.772029012193669,0.85648978155694
"15",0.773535845485639,0.179488855665563,0.693728741961287,0.327319334001261,0.707531761288795,0.710457036973592,0.705300095754073,0.856908639968463
"20",0.770794728811583,0.194005936652859,0.689591599857096,0.308432525549906,0.673644251109997,0.644870607297016,0.658551882438432,0.860245598385851
"25",0.724790971891038,0.103834106625177,0.627675877404319,0.30305869165477,0.612091364433603,0.576839528506271,0.59080033020739,0.856910384842423
"30",0.725928447418014,0.103619195783481,0.597968005098713,0.234298141472063,0.559596686972968,0.530684738308635,0.522464499423136,0.847362742905262
"35",0.685850631976627,0.0791099439573166,0.586749279799503,0.20435843191505,0.510565705855933,0.473405722655566,0.497556175826174,0.850605369049499
"40",0.691990016542291,0.0417897796214471,0.573000321921376,0.179442508770179,0.478265632298467,0.41975096374963,0.445360644178356,0.848932053778795
