"","gswsvm3","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","bayes"
"10",0.698546637988819,0.117179917005784,0.549843023029707,0.187674460237812,0.630370200026266,0.633686526798805,0.636827033048543,0.797518361752134
"15",0.645798359252608,0.0778225551907081,0.504990610816111,0.15089737810343,0.527015452505404,0.531098442522611,0.527158590552363,0.798915693470312
"20",0.642594899060796,0.089033452615496,0.501363409443938,0.147560822753621,0.481268292918027,0.44492335016317,0.460906415874026,0.805550673188629
"25",0.583195169081005,0.0400927911957324,0.42929998037738,0.14574917892565,0.407150986998897,0.365975524217784,0.383265789465093,0.800782287844594
"30",0.574371258643318,0.0408296842046842,0.396583528399705,0.112314657564658,0.341571448975861,0.318499964904377,0.308182679248856,0.785067505207211
"35",0.524405705405705,0.0325171217671218,0.388680014430014,0.0986851759351759,0.304658785658786,0.276405844155844,0.297188200688201,0.790212426462427
"40",0.528369602619603,0.0167954545454545,0.367373737373737,0.0831080863580863,0.263282994782995,0.227087218337218,0.247778194028194,0.789157592407592
