"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0608915023223512,0.0945122375958262,0.00978975034925282,NA,NA,NA,NA,NA,0.0577904074632841,0.0396398806833545
"12.5",0.0598047159048042,0.032979239783185,0.0095321617366461,NA,NA,NA,NA,NA,0.0713099118262337,0.0151399419134469
"15",0.0490408245769406,0.0573604008765895,0.00895934123147994,NA,NA,NA,NA,NA,0.0582692590635751,0.018888670852841
"17.5",0.0856241887290186,0.0680701746327844,0.00786636233872733,NA,NA,NA,NA,NA,0.11802689633599,0.0140717767400308
"20",0.16092816352337,0.0752544095569713,0.00786636233872731,NA,NA,NA,NA,NA,0.0934343723216478,0.0283625727636601
"22.5",0.0862865010494678,0.0687035675460857,0.0153343631914651,NA,NA,NA,NA,NA,0.0669888997172634,0.027565960551632
"25",0.147225018455614,0.0832051438492309,0.00667482978358149,NA,NA,NA,NA,NA,0.104323506341556,0.0166499507767975
"27.5",0.080483305328331,0.0679974111970941,0.00817496354485325,NA,NA,NA,NA,NA,0.061999711759898,0.0295172079088384
"30",0.0916082392758977,0.0532650777778502,0.00833733474883259,NA,NA,NA,NA,NA,0.141003266769154,0.0213778032088863
"32.5",0.0391285166575656,0.0882515274414002,0.00786674778103882,NA,NA,NA,NA,NA,0.0688053810819332,0.0224723372270669
"35",0.147927399111978,0.0991828753680199,0.00565980260351497,NA,NA,NA,NA,NA,0.0836431376496561,0.0443021473005454
"37.5",0.0987570701242811,0.0457527799520938,0.00608869657110629,NA,NA,NA,NA,NA,0.0683780721682521,0.0258957255023314
"40",0.11404359500144,0.0355188777757484,0.00562027780328288,NA,NA,NA,NA,NA,0.0908777142186706,0.00715128919185327
