"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.770973264465081,0.57484115221333,0.123955505852357,NA,NA,NA,NA,NA,0.73034298888803,0.798960203421062
"12.5",0.768776136693248,0.555254618877672,0.0854177712901356,NA,NA,NA,NA,NA,0.713590802795977,0.78470336714838
"15",0.724155620404217,0.423231226845299,0.133289436042205,NA,NA,NA,NA,NA,0.684609382618704,0.789227421797593
"17.5",0.713916627993736,0.511077568849596,0.195543489982867,NA,NA,NA,NA,NA,0.619269105525025,0.782785284912888
"20",0.684490066874957,0.536324683887331,0.0574287381432557,NA,NA,NA,NA,NA,0.731869881518912,0.800094350371621
"22.5",0.662522024735069,0.307699302300871,0.0593424898405727,NA,NA,NA,NA,NA,0.66037250482594,0.763652219448881
"25",0.490822170808138,0.427404733740129,0.0632455532033676,NA,NA,NA,NA,NA,0.599847935621274,0.794411702700033
"27.5",0.628867278214317,0.475860703751403,0,NA,NA,NA,NA,NA,0.566146763678595,0.805117082731612
"30",0.617406273677662,0.244977471673584,0,NA,NA,NA,NA,NA,0.611482477942774,0.804096250446023
"32.5",0.581499793054499,0.334677419746593,0,NA,NA,NA,NA,NA,0.642946570675845,0.817097343067349
"35",0.629254063969565,0.509292097351533,0,NA,NA,NA,NA,NA,0.677101132044314,0.762192726756281
"37.5",0.589296879609134,0.574299682993036,0,NA,NA,NA,NA,NA,0.566437785786738,0.791060580863913
"40",0.440385552176016,0.185354790660856,0,NA,NA,NA,NA,NA,0.51889078384842,0.746266157562937
