"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.123370552442131,0.313797307190486,0.0654518954445473,NA,NA,NA,NA,NA,0.176977364807822,0.031701978362537
"12.5",0.0503830457709824,0.21467906631312,0.0838525491562421,NA,NA,NA,NA,NA,0.224494409006357,0.0445541893988958
"15",0.145845723477548,0.339343771139737,0.0730296743340221,NA,NA,NA,NA,NA,0.107372769195108,0.0947158299091242
"17.5",0.105420801321692,0.185524605854375,0.0658580353737857,NA,NA,NA,NA,NA,0.304125615959261,0.121419537436837
"20",0.143473461730725,0.360244775585857,0.0372677996249965,NA,NA,NA,NA,NA,0.201438556618746,0.167985294831617
"22.5",0.220349084428015,0.418576888480776,0.0406557814090871,NA,NA,NA,NA,NA,0.214348426478676,0.124896651491219
"25",0.388487969561904,0.34279173391362,0.0447213595499958,NA,NA,NA,NA,NA,0.280813345563581,0.107407668047746
"27.5",0.250658995395715,0.34781541166919,0,NA,NA,NA,NA,NA,0.20039454658456,0.146902167831453
"30",0.396381199800843,0.273861278752583,0,NA,NA,NA,NA,NA,0.237346441585572,0.1358358895465
"32.5",0.248910386887386,0.307026761209451,0,NA,NA,NA,NA,NA,0.265438877962495,0.0972667536498637
"35",0.246749848081705,0.234776875790389,0,NA,NA,NA,NA,NA,0.108033336586717,0.160889675020943
"37.5",0.255273185221187,0.244555221240168,0,NA,NA,NA,NA,NA,0.287494454249973,0.0618589574131742
"40",0.312583775618706,0.146771761975452,0,NA,NA,NA,NA,NA,0.345285711002095,0.219471639291993
