"","gswsvm3","gswsvm","svm","svmdc","clusterSVM","smotesvm","blsmotesvm","dbsmotesvm","smotedc","bayes"
"10",0.0709753522385907,0.126764241470792,0.00741238003591089,NA,NA,NA,NA,NA,0.0774477153907993,0.0450177896922373
"12.5",0.0675733383325663,0.0511397268571403,0.011783012768097,NA,NA,NA,NA,NA,0.0918365780690409,0.0193714936776708
"15",0.0568799621487805,0.0829909866593842,0,NA,NA,NA,NA,NA,0.0678183468970965,0.0134399006224969
"17.5",0.0948023889300207,0.0761946700790931,0.00651464856618049,NA,NA,NA,NA,NA,0.141913560533104,0.0139169597496285
"20",0.169438198111184,0.0946404301562048,0.00472331165274766,NA,NA,NA,NA,NA,0.105090691518433,0.034655394119577
"22.5",0.0972573873866359,0.0912125964300937,0.0137278223379473,NA,NA,NA,NA,NA,0.0751827423029536,0.028486033144099
"25",0.167654415574191,0.0965641752705904,0,NA,NA,NA,NA,NA,0.117666309803544,0.015732894357401
"27.5",0.0890420320791778,0.0840991313129418,0,NA,NA,NA,NA,NA,0.0696803443788121,0.0280343886565144
"30",0.101495679481238,0.0630866179316194,0,NA,NA,NA,NA,NA,0.148897180163104,0.021679093104177
"32.5",0.0353160211358566,0.100840115136231,0,NA,NA,NA,NA,NA,0.0676946720840663,0.0235339918209166
"35",0.157381075236367,0.105082727331274,0,NA,NA,NA,NA,NA,0.0880060576371224,0.048924798801767
"37.5",0.106726665209077,0.0559518584407299,0,NA,NA,NA,NA,NA,0.0779471460878733,0.0256462029454834
"40",0.123613953097568,0.0393317729125538,0,NA,NA,NA,NA,NA,0.0973648156344456,0.0094734976605597
